        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      128        8        0           32       524288      577679.556     33554432    536870912        0.058        0.929
       float    coalesced      128        8        0           64       262144      290023.873     33554432    536870912        0.116        1.851
       float    coalesced      128        8        0          128       131072      146238.941     33554432    536870912        0.229        3.671
       float    coalesced      128        8        0          256        65536       74274.239     33554432    536870912        0.452        7.228
       float    coalesced      128        8        0          512        32768       38359.480     33554432    536870912        0.875       13.996
       float    coalesced      128        8        0         1024        16384       20341.991     33554432    536870912        1.650       26.392
       float    coalesced      128        8        0         2048         8192       11333.405     33554432    536870912        2.961       47.371
       float    coalesced      128        8        0         4096         4096        6855.424     33554432    536870912        4.895       78.313
       float    coalesced      128        8        0         8192         2048        4597.265     33554432    536870912        7.299      116.781
       float    coalesced      128        8        0        16384         1024        3455.326     33554432    536870912        9.711      155.375
       float    coalesced      128        8        0        32768         1024        5604.615     67108864   1073741824       11.974      191.582
       float    coalesced      128        8        0        65536         1024        9863.195    134217728   2147483648       13.608      217.727
       float    coalesced      128        8        0       131072         1024       18359.216    268435456   4294967296       14.621      233.941
       float    coalesced      128        8        0       262144         1024       35358.178    536870912   8589934592       15.184      242.941
       float    coalesced      128        8        0       524288         1024       69333.329   1073741824  17179869184       15.487      247.787
       float    coalesced      128        8        0      1048576         1024      137269.566   2147483648  34359738368       15.644      250.308
       float    coalesced      128        8        0      2097152         1024      273138.937   4294967296  68719476736       15.724      251.592
       float    coalesced      128        8        0      4194304         1024      544814.905   8589934592 137438953472       15.767      252.267
       float    coalesced      128        8        0      8388608         1024     1088210.937  17179869184 274877906944       15.787      252.596
       float    coalesced      128        8        0     16777216         1024     2175041.263  34359738368 549755813888       15.797      252.756
