        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      256        1        1            4     67108864   582617553.032    536870912  17179869184        0.001        0.029
         int    coalesced      256        1        1            8     67108864   583561293.645   1073741824  34359738368        0.002        0.059
         int    coalesced      256        1        1           16     67108864   585321671.351   2147483648  68719476736        0.004        0.117
         int    coalesced      256        1        1           32     67108864   589172346.681   4294967296 137438953472        0.007        0.233
         int    coalesced      256        1        1           64     67108864   593633028.182   8589934592 274877906944        0.014        0.463
         int    coalesced      256        1        1          128     33554432   301132682.275   8589934592 274877906944        0.029        0.913
         int    coalesced      256        1        1          256     16777216   154720555.345   8589934592 274877906944        0.056        1.777
         int    coalesced      256        1        1          512      8388608    79352480.562   8589934592 274877906944        0.108        3.464
         int    coalesced      256        1        1         1024      4194304    41897153.134   8589934592 274877906944        0.205        6.561
         int    coalesced      256        1        1         2048      2097152    23185631.490   8589934592 274877906944        0.370       11.856
         int    coalesced      256        1        1         4096      1048576    13747937.477   8589934592 274877906944        0.625       19.994
         int    coalesced      256        1        1         8192       524288     9060173.725   8589934592 274877906944        0.948       30.339
         int    coalesced      256        1        1        16384       262144     6683285.027   8589934592 274877906944        1.285       41.129
         int    coalesced      256        1        1        32768       131072     5504387.229   8589934592 274877906944        1.561       49.938
         int    coalesced      256        1        1        65536        65536     4910098.837   8589934592 274877906944        1.749       55.982
         int    coalesced      256        1        1       131072        32768     4617564.545   8589934592 274877906944        1.860       59.529
         int    coalesced      256        1        1       262144        16384     4469860.010   8589934592 274877906944        1.922       61.496
         int    coalesced      256        1        1       524288         8192     4395640.481   8589934592 274877906944        1.954       62.534
         int    coalesced      256        1        1      1048576         4096     4358888.405   8589934592 274877906944        1.971       63.061
         int    coalesced      256        1        1      2097152         2048     4340553.696   8589934592 274877906944        1.979       63.328
         int    coalesced      256        1        1      4194304         1024     4331202.841   8589934592 274877906944        1.983       63.465
         int    coalesced      256        1        1      8388608          512     4326373.730   8589934592 274877906944        1.985       63.535
         int    coalesced      256        1        1     16777216          256     4324088.011   8589934592 274877906944        1.987       63.569
         int    coalesced      256        1        1     33554432          128     4323033.564   8589934592 274877906944        1.987       63.584
         int    coalesced      256        1        1     67108864           64     4322444.345   8589934592 274877906944        1.987       63.593
         int    coalesced      256        1        1    134217728           32     4322174.669   8589934592 274877906944        1.987       63.597
         int    coalesced      256        1        1    268435456           16     4322082.649   8589934592 274877906944        1.987       63.598
         int    coalesced      256        1        1    536870912            8     4322124.913   8589934592 274877906944        1.987       63.598
         int    coalesced      256        1        1   1073741824            4     4321983.776   8589934592 274877906944        1.987       63.600
         int    coalesced      256        1        1   2147483648            2     4321985.620   8589934592 274877906944        1.987       63.600
         int    coalesced      256        1        1   4293918720            1     4320831.212   8587837440 274810798080        1.988       63.601
