        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      150        1        2           16     67108864   439239679.830   2147483648  20132659200        0.005        0.046
        long    coalesced      150        1        2           32     67108864   441018300.878   4294967296  40265318400        0.010        0.091
        long    coalesced      150        1        2           64     67108864   443138999.457   8589934592  80530636800        0.019        0.182
        long    coalesced      150        1        2          128     67108864   445152921.086  17179869184 161061273600        0.039        0.362
        long    coalesced      150        1        2          256     33554432   226816360.457  17179869184 161061273600        0.076        0.710
        long    coalesced      150        1        2          512     16777216   115524810.612  17179869184 161061273600        0.149        1.394
        long    coalesced      150        1        2         1024      8388608    59771878.929  17179869184 161061273600        0.287        2.695
        long    coalesced      150        1        2         2048      4194304    32732478.073  17179869184 161061273600        0.525        4.921
        long    coalesced      150        1        2         4096      2097152    16912153.175  17179869184 161061273600        1.016        9.523
        long    coalesced      150        1        2         8192      1048576     9820412.452  17179869184 161061273600        1.749       16.401
        long    coalesced      150        1        2        16384       524288     6172725.206  17179869184 161061273600        2.783       26.092
        long    coalesced      150        1        2        32768       262144     4402645.879  17179869184 161061273600        3.902       36.583
        long    coalesced      150        1        2        65536       131072     3487743.445  17179869184 161061273600        4.926       46.179
        long    coalesced      150        1        2       131072        65536     3041029.346  17179869184 161061273600        5.649       52.963
        long    coalesced      150        1        2       262144        32768     2814564.761  17179869184 161061273600        6.104       57.224
        long    coalesced      150        1        2       524288        16384     2704056.565  17179869184 161061273600        6.353       59.563
        long    coalesced      150        1        2      1048576         8192     2648005.288  17179869184 161061273600        6.488       60.824
        long    coalesced      150        1        2      2097152         4096     2619987.821  17179869184 161061273600        6.557       61.474
        long    coalesced      150        1        2      4194304         2048     2605937.013  17179869184 161061273600        6.593       61.806
        long    coalesced      150        1        2      8388608         1024     2598696.012  17179869184 161061273600        6.611       61.978
        long    coalesced      150        1        2     16777216          512     2595337.578  17179869184 161061273600        6.620       62.058
        long    coalesced      150        1        2     33554432          256     2593584.911  17179869184 161061273600        6.624       62.100
        long    coalesced      150        1        2     67108864          128     2592663.795  17179869184 161061273600        6.626       62.122
        long    coalesced      150        1        2    134217728           64     2592225.942  17179869184 161061273600        6.627       62.132
        long    coalesced      150        1        2    268435456           32     2592020.352  17179869184 161061273600        6.628       62.137
        long    coalesced      150        1        2    536870912           16     2591906.253  17179869184 161061273600        6.628       62.140
        long    coalesced      150        1        2   1073741824            8     2591740.788  17179869184 161061273600        6.629       62.144
        long    coalesced      150        1        2   2147483648            4     2591800.199  17179869184 161061273600        6.629       62.143
        long    coalesced      150        1        2   4294967296            2     2591829.988  17179869184 161061273600        6.628       62.142
        long    coalesced      150        1        2   8588886016            1     2591376.094  17177772032 161041612800        6.629       62.145
