        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      506        3        1           12     67108864  1099788676.597   1610612736 101871255552        0.001        0.093
       float    coalesced      506        3        1           24     67108864  1483841685.151   3221225472 203742511104        0.002        0.137
       float    coalesced      506        3        1           48     67108864  2248870986.058   6442450944 407485022208        0.003        0.181
       float    coalesced      506        3        1           96     44739242  2531253799.017   8589934464 543313354848        0.003        0.215
       float    coalesced      506        3        1          192     22369621  2286861251.280   8589934464 543313354848        0.004        0.238
       float    coalesced      506        3        1          384     11184810  2167574681.830   8589934080 543313330560        0.004        0.251
       float    coalesced      506        3        1          768      5592405  2107304156.920   8589934080 543313330560        0.004        0.258
       float    coalesced      506        3        1         1536      2796202  2078464855.578   8589932544 543313233408        0.004        0.261
       float    coalesced      506        3        1         3072      1398101  2063222316.072   8589932544 543313233408        0.004        0.263
       float    coalesced      506        3        1         6144       699050  2055866115.422   8589926400 543312844800        0.004        0.264
       float    coalesced      506        3        1        12288       349525  2052099319.078   8589926400 543312844800        0.004        0.265
       float    coalesced      506        3        1        24576       174762  2050161351.780   8589901824 543311290368        0.004        0.265
       float    coalesced      506        3        1        49152        87381  2049227160.980   8589901824 543311290368        0.004        0.265
       float    coalesced      506        3        1        98304        43690  2048725640.072   8589803520 543305072640        0.004        0.265
       float    coalesced      506        3        1       196608        21845  2048489465.846   8589803520 543305072640        0.004        0.265
       float    coalesced      506        3        1       393216        10922  2048275208.267   8589410304 543280201728        0.004        0.265
       float    coalesced      506        3        1       786432         5461  2048213393.291   8589410304 543280201728        0.004        0.265
       float    coalesced      506        3        1      1572864         2730  2047811622.055   8587837440 543180718080        0.004        0.265
       float    coalesced      506        3        1      3145728         1365  2047797726.305   8587837440 543180718080        0.004        0.265
       float    coalesced      506        3        1      6291456          682  2046289790.668   8581545984 542782783488        0.004        0.265
       float    coalesced      506        3        1     12582912          341  2046289418.317   8581545984 542782783488        0.004        0.265
       float    coalesced      506        3        1     25165824          170  2040285801.379   8556380160 541191045120        0.004        0.265
       float    coalesced      506        3        1     50331648           85  2040279644.527   8556380160 541191045120        0.004        0.265
       float    coalesced      506        3        1    100663296           42  2016277981.560   8455716864 534824091648        0.004        0.265
       float    coalesced      506        3        1    201326592           21  2016275196.495   8455716864 534824091648        0.004        0.265
       float    coalesced      506        3        1    402653184           10  1920264475.060   8053063680 509356277760        0.004        0.265
       float    coalesced      506        3        1    805306368            5  1920265254.143   8053063680 509356277760        0.004        0.265
       float    coalesced      506        3        1   1610612736            2  1536212632.465   6442450944 407485022208        0.004        0.265
       float    coalesced      506        3        1   3221225472            1  1536215568.426   6442450944 407485022208        0.004        0.265
