        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      108        1        2           16     67108864   314225310.353   2147483648  14495514624        0.007        0.046
        long    coalesced      108        1        2           32     67108864   314225493.753   4294967296  28991029248        0.014        0.092
        long    coalesced      108        1        2           64     67108864   315381383.792   8589934592  57982058496        0.027        0.184
        long    coalesced      108        1        2          128     67108864   318780134.176  17179869184 115964116992        0.054        0.364
        long    coalesced      108        1        2          256     33554432   163659556.190  17179869184 115964116992        0.105        0.709
        long    coalesced      108        1        2          512     16777216    83346840.293  17179869184 115964116992        0.206        1.391
        long    coalesced      108        1        2         1024      8388608    43662716.391  17179869184 115964116992        0.393        2.656
        long    coalesced      108        1        2         2048      4194304    23185567.039  17179869184 115964116992        0.741        5.002
        long    coalesced      108        1        2         4096      2097152    12859415.218  17179869184 115964116992        1.336        9.018
        long    coalesced      108        1        2         8192      1048576     7702102.732  17179869184 115964116992        2.231       15.056
        long    coalesced      108        1        2        16384       524288     5114882.738  17179869184 115964116992        3.359       22.672
        long    coalesced      108        1        2        32768       262144     3788951.100  17179869184 115964116992        4.534       30.606
        long    coalesced      108        1        2        65536       131072     3143557.796  17179869184 115964116992        5.465       36.889
        long    coalesced      108        1        2       131072        65536     2819526.708  17179869184 115964116992        6.093       41.129
        long    coalesced      108        1        2       262144        32768     2657785.231  17179869184 115964116992        6.464       43.632
        long    coalesced      108        1        2       524288        16384     2576583.558  17179869184 115964116992        6.668       45.007
        long    coalesced      108        1        2      1048576         8192     2536374.833  17179869184 115964116992        6.773       45.720
        long    coalesced      108        1        2      2097152         4096     2515613.415  17179869184 115964116992        6.829       46.098
        long    coalesced      108        1        2      4194304         2048     2505491.704  17179869184 115964116992        6.857       46.284
        long    coalesced      108        1        2      8388608         1024     2500389.903  17179869184 115964116992        6.871       46.378
        long    coalesced      108        1        2     16777216          512     2497842.948  17179869184 115964116992        6.878       46.426
        long    coalesced      108        1        2     33554432          256     2496591.236  17179869184 115964116992        6.881       46.449
        long    coalesced      108        1        2     67108864          128     2495888.409  17179869184 115964116992        6.883       46.462
        long    coalesced      108        1        2    134217728           64     2495608.577  17179869184 115964116992        6.884       46.467
        long    coalesced      108        1        2    268435456           32     2495448.115  17179869184 115964116992        6.884       46.470
        long    coalesced      108        1        2    536870912           16     2495396.720  17179869184 115964116992        6.885       46.471
        long    coalesced      108        1        2   1073741824            8     2495367.989  17179869184 115964116992       
