        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      128        1        1            4     67108864   305496970.837    536870912   8589934592        0.002        0.028
         int    coalesced      128        1        1            8     67108864   305496985.540   1073741824  17179869184        0.004        0.056
         int    coalesced      128        1        1           16     67108864   308064274.434   2147483648  34359738368        0.007        0.112
         int    coalesced      128        1        1           32     67108864   314225451.628   4294967296  68719476736        0.014        0.219
         int    coalesced      128        1        1           64     67108864   316201741.900   8589934592 137438953472        0.027        0.435
         int    coalesced      128        1        1          128     33554432   163653009.118   8589934592 137438953472        0.052        0.840
         int    coalesced      128        1        1          256     16777216    84718115.089   8589934592 137438953472        0.101        1.622
         int    coalesced      128        1        1          512      8388608    44634649.051   8589934592 137438953472        0.192        3.079
         int    coalesced      128        1        1         1024      4194304    24549217.542   8589934592 137438953472        0.350        5.599
         int    coalesced      128        1        1         2048      2097152    14477516.902   8589934592 137438953472        0.593        9.493
         int    coalesced      128        1        1         4096      1048576     9410798.339   8589934592 137438953472        0.913       14.604
         int    coalesced      128        1        1         8192       524288     6819459.738   8589934592 137438953472        1.260       20.154
         int    coalesced      128        1        1        16384       262144     5591996.862   8589934592 137438953472        1.536       24.578
         int    coalesced      128        1        1        32768       131072     4959241.624   8589934592 137438953472        1.732       27.714
         int    coalesced      128        1        1        65536        65536     4635865.109   8589934592 137438953472        1.853       29.647
         int    coalesced      128        1        1       131072        32768     4475548.619   8589934592 137438953472        1.919       30.709
         int    coalesced      128        1        1       262144        16384     4390352.354   8589934592 137438953472        1.957       31.305
         int    coalesced      128        1        1       524288         8192     4350283.140   8589934592 137438953472        1.975       31.593
         int    coalesced      128        1        1      1048576         4096     4329909.355   8589934592 137438953472        1.984       31.742
         int    coalesced      128        1        1      2097152         2048     4319774.385   8589934592 137438953472        1.989       31.816
         int    coalesced      128        1        1      4194304         1024     4314664.843   8589934592 137438953472        1.991       31.854
         int    coalesced      128        1        1      8388608          512     4312040.343   8589934592 137438953472        1.992       31.873
         int    coalesced      128        1        1     16777216          256     4310655.328   8589934592 137438953472        1.993       31.884
         int    coalesced      128        1        1     33554432          128     4310068.939   8589934592 137438953472        1.993       31.888
         int    coalesced      128        1        1     67108864           64     4309820.114   8589934592 137438953472        1.993       31.890
         int    coalesced      128        1        1    134217728           32     4309644.618   8589934592 137438953472        1.993       31.891
         int    coalesced      128        1        1    268435456           16     4309499.879   8589934592 137438953472        1.993       31.892
         int    coalesced      128        1        1    536870912            8     4309469.883   8589934592 137438953472        1.993       31.892
         int    coalesced      128        1        1   1073741824            4     4309479.336   8589934592 137438953472        1.993       31.892
         int    coalesced      128        1        1   2147483648            2     4309341.221   8589934592 137438953472        1.993       31.893
         int    coalesced      128        1        1   4293918720            1     4308259.658   8587837440 137405399040        1.993       31.893
