        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      128        1        2            8     67108864   104742137.513   1073741824  17179869184        0.010        0.164
       float    coalesced      128        1        2           16     67108864   104742102.330   2147483648  34359738368        0.021        0.328
       float    coalesced      128        1        2           32     67108864   104742118.176   4294967296  68719476736        0.041        0.656
       float    coalesced      128        1        2           64     67108864   107427808.034   8589934592 137438953472        0.080        1.279
       float    coalesced      128        1        2          128     67108864   114561726.294  17179869184 274877906944        0.150        2.399
       float    coalesced      128        1        2          256     33554432    61613281.216  17179869184 274877906944        0.279        4.461
       float    coalesced      128        1        2          512     16777216    35707833.859  17179869184 274877906944        0.481        7.698
       float    coalesced      128        1        2         1024      8388608    20392466.591  17179869184 274877906944        0.842       13.479
       float    coalesced      128        1        2         2048      4194304    12729418.255  17179869184 274877906944        1.350       21.594
       float    coalesced      128        1        2         4096      2097152     8913215.739  17179869184 274877906944        1.927       30.839
       float    coalesced      128        1        2         8192      1048576     7016489.741  17179869184 274877906944        2.448       39.176
       float    coalesced      128        1        2        16384       524288     6137624.360  17179869184 274877906944        2.799       44.786
       float    coalesced      128        1        2        32768       262144     5640069.141  17179869184 274877906944        3.046       48.737
       float    coalesced      128        1        2        65536       131072     5455716.531  17179869184 274877906944        3.149       50.383
       float    coalesced      128        1        2       131072        65536     5285281.306  17179869184 274877906944        3.251       52.008
       float    coalesced      128        1        2       262144        32768     5242655.948  17179869184 274877906944        3.277       52.431
       float    coalesced      128        1        2       524288        16384     5200039.235  17179869184 274877906944        3.304       52.861
       float    coalesced      128        1        2      1048576         8192     5183784.776  17179869184 274877906944        3.314       53.026
       float    coalesced      128        1        2      2097152         4096     5178793.165  17179869184 274877906944        3.317       53.078
       float    coalesced      128        1        2      4194304         2048     5172402.725  17179869184 274877906944        3.321       53.143
       float    coalesced      128        1        2      8388608         1024     5170832.456  17179869184 274877906944        3.322       53.159
       float    coalesced      128        1        2     16777216          512     5169576.845  17179869184 274877906944        3.323       53.172
       float    coalesced      128        1        2     33554432          256     5169162.274  17179869184 274877906944        3.324       53.176
       float    coalesced      128        1        2     67108864          128     5168821.263  17179869184 274877906944        3.324       53.180
       float    coalesced      128        1        2    134217728           64     5168767.578  17179869184 274877906944        3.324       53.181
       float    coalesced      128        1        2    268435456           32     5168740.012  17179869184 274877906944        3.324       53.181
       float    coalesced      128        1        2    536870912           16     5168747.095  17179869184 274877906944        3.324       53.181
       float    coalesced      128        1        2   1073741824            8     5168681.728  17179869184 274877906944        3.324       53.181
       float    coalesced      128        1        2   2147483648            4     5168712.753  17179869184 274877906944        3.324       53.181
       float    coalesced      128        1        2   4294967296            2     5168596.626  17179869184 274877906944        3.324       53.182
       float    coalesced      128        1        2   8588886016            1     5035595.929  17177772032 274844352512        3.411       54.580
