        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      604        5        1           20     67108864  1271863295.131   2684354560 202668769280        0.002        0.159
       float    coalesced      604        5        1           40     67108864  1710777719.921   5368709120 405337538560        0.003        0.237
       float    coalesced      604        5        1           80     53687091  2076528719.941   8589934560 648540059280        0.004        0.312
       float    coalesced      604        5        1          160     26843545  1744305945.074   8589934400 648540047200        0.005        0.372
       float    coalesced      604        5        1          320     13421772  1577344948.124   8589934080 648540023040        0.005        0.411
       float    coalesced      604        5        1          640      6710886  1494348754.281   8589934080 648540023040        0.006        0.434
       float    coalesced      604        5        1         1280      3355443  1453041980.292   8589934080 648540023040        0.006        0.446
       float    coalesced      604        5        1         2560      1677721  1432343892.197   8589931520 648539829760        0.006        0.453
       float    coalesced      604        5        1         5120       838860  1421969449.847   8589926400 648539443200        0.006        0.456
       float    coalesced      604        5        1        10240       419430  1416773414.621   8589926400 648539443200        0.006        0.458
       float    coalesced      604        5        1        20480       209715  1414219530.730   8589926400 648539443200        0.006        0.459
       float    coalesced      604        5        1        40960       104857  1412948344.774   8589885440 648536350720        0.006        0.459
       float    coalesced      604        5        1        81920        52428  1412304593.444   8589803520 648530165760        0.006        0.459
       float    coalesced      604        5        1       163840        26214  1412002490.802   8589803520 648530165760        0.006        0.459
       float    coalesced      604        5        1       327680        13107  1411850964.603   8589803520 648530165760        0.006        0.459
       float    coalesced      604        5        1       655360         6553  1411670970.290   8589148160 648480686080        0.006        0.459
       float    coalesced      604        5        1      1310720         3276  1411411382.508   8587837440 648381726720        0.006        0.459
       float    coalesced      604        5        1      2621440         1638  1411392382.538   8587837440 648381726720        0.006        0.459
       float    coalesced      604        5        1      5242880          819  1411386538.050   8587837440 648381726720        0.006        0.459
       float    coalesced      604        5        1     10485760          409  1409660536.121   8577351680 647590051840        0.006        0.459
       float    coalesced      604        5        1     20971520          204  1406208339.808   8556380160 646006702080        0.006        0.459
       float    coalesced      604        5        1     41943040          102  1406203198.482   8556380160 646006702080        0.006        0.459
       float    coalesced      604        5        1     83886080           51  1406209279.418   8556380160 646006702080        0.006        0.459
       float    coalesced      604        5        1    167772160           25  1378636011.301   8388608000 633339904000        0.006        0.459
       float    coalesced      604        5        1    335544320           12  1323488122.186   8053063680 608006307840        0.006        0.459
       float    coalesced      604        5        1    671088640            6  1323487319.790   8053063680 608006307840        0.006        0.459
       float    coalesced      604        5        1   1342177280            3  1323484329.707   8053063680 608006307840        0.006        0.459
       float    coalesced      604        5        1   2684354560            1   882320172.043   5368709120 405337538560        0.006        0.459
