        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      236        1        1            8     67108864   654634636.491   1073741824  15837691904        0.002        0.024
        long    coalesced      236        1        1           16     67108864   654635168.035   2147483648  31675383808        0.003        0.048
        long    coalesced      236        1        1           32     67108864   654635346.719   4294967296  63350767616        0.007        0.097
        long    coalesced      236        1        1           64     67108864   654856743.909   8589934592 126701535232        0.013        0.193
        long    coalesced      236        1        1          128     33554432   330762684.750   8589934592 126701535232        0.026        0.383
        long    coalesced      236        1        1          256     16777216   167586749.310   8589934592 126701535232        0.051        0.756
        long    coalesced      236        1        1          512      8388608    85606475.476   8589934592 126701535232        0.100        1.480
        long    coalesced      236        1        1         1024      4194304    43713161.617   8589934592 126701535232        0.197        2.898
        long    coalesced      236        1        1         2048      2097152    22912773.100   8589934592 126701535232        0.375        5.530
        long    coalesced      236        1        1         4096      1048576    12490278.046   8589934592 126701535232        0.688       10.144
        long    coalesced      236        1        1         8192       524288     7274142.019   8589934592 126701535232        1.181       17.418
        long    coalesced      236        1        1        16384       262144     4649835.030   8589934592 126701535232        1.847       27.249
        long    coalesced      236        1        1        32768       131072     3324734.295   8589934592 126701535232        2.584       38.109
        long    coalesced      236        1        1        65536        65536     2685576.159   8589934592 126701535232        3.199       47.179
        long    coalesced      236        1        1       131072        32768     2365876.019   8589934592 126701535232        3.631       53.554
        long    coalesced      236        1        1       262144        16384     2205945.223   8589934592 126701535232        3.894       57.436
        long    coalesced      236        1        1       524288         8192     2126074.417   8589934592 126701535232        4.040       59.594
        long    coalesced      236        1        1      1048576         4096     2086100.806   8589934592 126701535232        4.118       60.736
        long    coalesced      236        1        1      2097152         2048     2066104.419   8589934592 126701535232        4.158       61.324
        long    coalesced      236        1        1      4194304         1024     2056146.570   8589934592 126701535232        4.178       61.621
        long    coalesced      236        1        1      8388608          512     2051244.393   8589934592 126701535232        4.188       61.768
        long    coalesced      236        1        1     16777216          256     2048621.604   8589934592 126701535232        4.193       61.847
        long    coalesced      236        1        1     33554432          128     2047441.396   8589934592 126701535232        4.195       61.883
        long    coalesced      236        1        1     67108864           64     2046832.817   8589934592 126701535232        4.197       61.901
        long    coalesced      236        1        1    134217728           32     2046594.495   8589934592 126701535232        4.197       61.908
        long    coalesced      236        1        1    268435456           16     2046405.560   8589934592 126701535232        4.198       61.914
        long    coalesced      236        1        1    536870912            8     2046293.375   8589934592 126701535232        4.198       61.918
        long    coalesced      236        1        1   1073741824            4     2046251.814   8589934592 126701535232        4.198       61.919
        long    coalesced      236        1        1   2147483648            2     2046225.021   8589934592 126701535232        4.198       61.920
        long    coalesced      236        1        1   4293918720            1     2045707.282   8587837440 126670602240        4.198       61.920
