        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      155        1        2           16     67108864   598524786.964   2147483648  20803747840        0.004        0.035
      double    coalesced      155        1        2           32     67108864   600349697.043   4294967296  41607495680        0.007        0.069
      double    coalesced      155        1        2           64     67108864   602270998.320   8589934592  83214991360        0.014        0.138
      double    coalesced      155        1        2          128     67108864   605538580.498  17179869184 166429982720        0.028        0.275
      double    coalesced      155        1        2          256     33554432   306320528.840  17179869184 166429982720        0.056        0.543
      double    coalesced      155        1        2          512     16777216   155866221.618  17179869184 166429982720        0.110        1.068
      double    coalesced      155        1        2         1024      8388608    80049395.463  17179869184 166429982720        0.215        2.079
      double    coalesced      155        1        2         2048      4194304    41522592.586  17179869184 166429982720        0.414        4.008
      double    coalesced      155        1        2         4096      2097152    22173635.686  17179869184 166429982720        0.775        7.506
      double    coalesced      155        1        2         8192      1048576    12515614.722  17179869184 166429982720        1.373       13.298
      double    coalesced      155        1        2        16384       524288     7672057.217  17179869184 166429982720        2.239       21.693
      double    coalesced      155        1        2        32768       262144     5260899.495  17179869184 166429982720        3.266       31.635
      double    coalesced      155        1        2        65536       131072     4091896.711  17179869184 166429982720        4.199       40.673
      double    coalesced      155        1        2       131072        65536     3437334.154  17179869184 166429982720        4.998       48.418
      double    coalesced      155        1        2       262144        32768     3134994.739  17179869184 166429982720        5.480       53.088
      double    coalesced      155        1        2       524288        16384     2983871.493  17179869184 166429982720        5.758       55.777
      double    coalesced      155        1        2      1048576         8192     2909253.782  17179869184 166429982720        5.905       57.207
      double    coalesced      155        1        2      2097152         4096     2869956.058  17179869184 166429982720        5.986       57.990
      double    coalesced      155        1        2      4194304         2048     2851045.509  17179869184 166429982720        6.026       58.375
      double    coalesced      155        1        2      8388608         1024     2841588.877  17179869184 166429982720        6.046       58.569
      double    coalesced      155        1        2     16777216          512     2836801.614  17179869184 166429982720        6.056       58.668
      double    coalesced      155        1        2     33554432          256     2834505.011  17179869184 166429982720        6.061       58.716
      double    coalesced      155        1        2     67108864          128     2833285.532  17179869184 166429982720        6.064       58.741
      double    coalesced      155        1        2    134217728           64     2832681.405  17179869184 166429982720        6.065       58.754
      double    coalesced      155        1        2    268435456           32     2832347.703  17179869184 166429982720        6.066       58.760
      double    coalesced      155        1        2    536870912           16     2832272.567  17179869184 166429982720        6.066       58.762
      double    coalesced      155        1        2   1073741824            8     2832158.344  17179869184 166429982720        6.066       58.764
      double    coalesced      155        1        2   2147483648            4     2832184.214  17179869184 166429982720        6.066       58.764
      double    coalesced      155        1        2   4294967296            2     2832069.341  17179869184 166429982720        6.066       58.766
      double    coalesced      155        1        2   8588886016            1     2831717.703  17177772032 166409666560        6.066       58.766
