        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      314        1        1            8     67108864  1059887421.805   1073741824  21072183296        0.001        0.020
      double    coalesced      314        1        1           16     67108864  1060510728.483   2147483648  42144366592        0.002        0.040
      double    coalesced      314        1        1           32     67108864  1061972673.694   4294967296  84288733184        0.004        0.079
      double    coalesced      314        1        1           64     67108864  1064876002.079   8589934592 168577466368        0.008        0.158
      double    coalesced      314        1        1          128     33554432   535610518.979   8589934592 168577466368        0.016        0.315
      double    coalesced      314        1        1          256     16777216   270036885.802   8589934592 168577466368        0.032        0.624
      double    coalesced      314        1        1          512      8388608   136878531.004   8589934592 168577466368        0.063        1.232
      double    coalesced      314        1        1         1024      4194304    69396726.121   8589934592 168577466368        0.124        2.429
      double    coalesced      314        1        1         2048      2097152    35762996.448   8589934592 168577466368        0.240        4.714
      double    coalesced      314        1        1         4096      1048576    18885985.990   8589934592 168577466368        0.455        8.926
      double    coalesced      314        1        1         8192       524288    10521414.065   8589934592 168577466368        0.816       16.022
      double    coalesced      314        1        1        16384       262144     6308111.918   8589934592 168577466368        1.362       26.724
      double    coalesced      314        1        1        32768       131072     4167648.970   8589934592 168577466368        2.061       40.449
      double    coalesced      314        1        1        65536        65536     3111639.978   8589934592 168577466368        2.761       54.176
      double    coalesced      314        1        1       131072        32768     2576496.431   8589934592 168577466368        3.334       65.429
      double    coalesced      314        1        1       262144        16384     2312505.655   8589934592 168577466368        3.715       72.898
      double    coalesced      314        1        1       524288         8192     2178984.302   8589934592 168577466368        3.942       77.365
      double    coalesced      314        1        1      1048576         4096     2112710.599   8589934592 168577466368        4.066       79.792
      double    coalesced      314        1        1      2097152         2048     2079347.837   8589934592 168577466368        4.131       81.072
      double    coalesced      314        1        1      4194304         1024     2062792.537   8589934592 168577466368        4.164       81.723
      double    coalesced      314        1        1      8388608          512     2056261.620   8589934592 168577466368        4.177       81.982
      double    coalesced      314        1        1     16777216          256     2050336.645   8589934592 168577466368        4.190       82.219
      double    coalesced      314        1        1     33554432          128     2048215.616   8589934592 168577466368        4.194       82.305
      double    coalesced      314        1        1     67108864           64     2047204.629   8589934592 168577466368        4.196       82.345
      double    coalesced      314        1        1    134217728           32     2046700.588   8589934592 168577466368        4.197       82.365
      double    coalesced      314        1        1    268435456           16     2046411.077   8589934592 168577466368        4.198       82.377
      double    coalesced      314        1        1    536870912            8     2046282.798   8589934592 168577466368        4.198       82.382
      double    coalesced      314        1        1   1073741824            4     2046191.198   8589934592 168577466368        4.198       82.386
      double    coalesced      314        1        1   2147483648            2     2046208.021   8589934592 168577466368        4.198       82.385
      double    coalesced      314        1        1   4293918720            1     2045695.633   8587837440 168536309760        4.198       82.386
