        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced     1024        1        2            8     67108864   589171730.015   1073741824 137438953472        0.002        0.233
       float    coalesced     1024        1        2           16     67108864   589171716.995   2147483648 274877906944        0.004        0.467
       float    coalesced     1024        1        2           32     67108864   591442197.966   4294967296 549755813888        0.007        0.930
       float    coalesced     1024        1        2           64     67108864   595228521.695   8589934592 1099511627776        0.014        1.847
       float    coalesced     1024        1        2          128     67108864   602283754.630  17179869184 2199023255552        0.029        3.651
       float    coalesced     1024        1        2          256     33554432   305497056.494  17179869184 2199023255552        0.056        7.198
       float    coalesced     1024        1        2          512     16777216   157112957.796  17179869184 2199023255552        0.109       13.996
       float    coalesced     1024        1        2         1024      8388608    81050578.713  17179869184 2199023255552        0.212       27.131
       float    coalesced     1024        1        2         2048      4194304    43642788.883  17179869184 2199023255552        0.394       50.387
       float    coalesced     1024        1        2         4096      2097152    24067910.112  17179869184 2199023255552        0.714       91.367
       float    coalesced     1024        1        2         8192      1048576    14514541.084  17179869184 2199023255552        1.184      151.505
       float    coalesced     1024        1        2        16384       524288     9715839.069  17179869184 2199023255552        1.768      226.334
       float    coalesced     1024        1        2        32768       262144     7306726.394  17179869184 2199023255552        2.351      300.959
       float    coalesced     1024        1        2        65536       131072     6137730.826  17179869184 2199023255552        2.799      358.280
       float    coalesced     1024        1        2       131072        65536     5512610.029  17179869184 2199023255552        3.116      398.908
       float    coalesced     1024        1        2       262144        32768     5210767.015  17179869184 2199023255552        3.297      422.015
       float    coalesced     1024        1        2       524288        16384     5060711.714  17179869184 2199023255552        3.395      434.528
       float    coalesced     1024        1        2      1048576         8192     4986988.176  17179869184 2199023255552        3.445      440.952
       float    coalesced     1024        1        2      2097152         4096     4948632.136  17179869184 2199023255552        3.472      444.370
       float    coalesced     1024        1        2      4194304         2048     4929636.481  17179869184 2199023255552        3.485      446.082
       float    coalesced     1024        1        2      8388608         1024     4920388.309  17179869184 2199023255552        3.492      446.921
       float    coalesced     1024        1        2     16777216          512     4915618.940  17179869184 2199023255552        3.495      447.354
       float    coalesced     1024        1        2     33554432          256     4913284.824  17179869184 2199023255552        3.497      447.567
       float    coalesced     1024        1        2     67108864          128     4912120.262  17179869184 2199023255552        3.497      447.673
       float    coalesced     1024        1        2    134217728           64     4911581.873  17179869184 2199023255552        3.498      447.722
       float    coalesced     1024        1        2    268435456           32     4911253.906  17179869184 2199023255552        3.498      447.752
       float    coalesced     1024        1        2    536870912           16     4911055.759  17179869184 2199023255552        3.498      447.770
       float    coalesced     1024        1        2   1073741824            8     4911028.614  17179869184 2199023255552        3.498      447.772
       float    coalesced     1024        1        2   2147483648            4     4910978.416  17179869184 2199023255552        3.498      447.777
       float    coalesced     1024        1        2   4294967296            2     4910980.528  17179869184 2199023255552        3.498      447.777
       float    coalesced     1024        1        2   8588886016            1     4910337.780  17177772032 2198754820096        3.498      447.781
