        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      512        1        2            8     16777216    75079492.458    268435456  17179869184        0.004        0.229
       float    coalesced      512        1        2           16     16777216    75800450.848    536870912  34359738368        0.007        0.453
       float    coalesced      512        1        2           32     16777216    76374641.251   1073741824  68719476736        0.014        0.900
       float    coalesced      512        1        2           64     16777216    77127935.895   2147483648 137438953472        0.028        1.782
       float    coalesced      512        1        2          128     16777216    78556696.102   4294967296 274877906944        0.055        3.499
       float    coalesced      512        1        2          256     16777216    80570957.278   8589934592 549755813888        0.107        6.823
       float    coalesced      512        1        2          512     16777216    84718056.647  17179869184 1099511627776        0.203       12.978
       float    coalesced      512        1        2         1024      8388608    44791442.097  17179869184 1099511627776        0.384       24.547
       float    coalesced      512        1        2         2048      4194304    24876878.195  17179869184 1099511627776        0.691       44.198
       float    coalesced      512        1        2         4096      2097152    15002619.266  17179869184 1099511627776        1.145       73.288
       float    coalesced      512        1        2         8192      1048576     9820075.614  17179869184 1099511627776        1.749      111.966
       float    coalesced      512        1        2        16384       524288     7311823.672  17179869184 1099511627776        2.350      150.374
       float    coalesced      512        1        2        32768       262144     6122866.706  17179869184 1099511627776        2.806      179.575
       float    coalesced      512        1        2        65536       131072     5414442.044  17179869184 1099511627776        3.173      203.070
       float    coalesced      512        1        2       131072        65536     5114820.646  17179869184 1099511627776        3.359      214.966
       float    coalesced      512        1        2       262144        32768     4935508.231  17179869184 1099511627776        3.481      222.776
       float    coalesced      512        1        2       524288        16384     4859133.868  17179869184 1099511627776        3.536      226.277
       float    coalesced      512        1        2      1048576         8192     4814858.354  17179869184 1099511627776        3.568      228.358
       float    coalesced      512        1        2      2097152         4096     4795224.550  17179869184 1099511627776        3.583      229.293
       float    coalesced      512        1        2      4194304         2048     4784971.043  17179869184 1099511627776        3.590      229.784
       float    coalesced      512        1        2      8388608         1024     4780041.257  17179869184 1099511627776        3.594      230.021
       float    coalesced      512        1        2     16777216          512     4777491.694  17179869184 1099511627776        3.596      230.144
       float    coalesced      512        1        2     33554432          256     4776324.126  17179869184 1099511627776        3.597      230.200
       float    coalesced      512        1        2     67108864          128     4775753.396  17179869184 1099511627776        3.597      230.228
       float    coalesced      512        1        2    134217728           64     4775304.867  17179869184 1099511627776        3.598      230.250
       float    coalesced      512        1        2    268435456           32     4775227.164  17179869184 1099511627776        3.598      230.253
       float    coalesced      512        1        2    536870912           16     4775151.274  17179869184 1099511627776        3.598      230.257
       float    coalesced      512        1        2   1073741824            8     4775126.933  17179869184 1099511627776        3.598      230.258
       float    coalesced      512        1        2   2147483648            4     4775154.640  17179869184 1099511627776        3.598      230.257
       float    coalesced      512        1        2   4294967296            2     4775012.440  17179869184 1099511627776        3.598      230.264
       float    coalesced      512        1        2   8588886016            1     4774477.164  17177772032 1099377410048        3.598      230.261
