        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      128        1        2           16     67108864   385441537.688   2147483648  17179869184        0.006        0.045
        long    coalesced      128        1        2           32     67108864   387827139.911   4294967296  34359738368        0.011        0.089
        long    coalesced      128        1        2           64     67108864   392781683.753   8589934592  68719476736        0.022        0.175
        long    coalesced      128        1        2          128     67108864   392781926.897  17179869184 137438953472        0.044        0.350
        long    coalesced      128        1        2          256     33554432   199034043.083  17179869184 137438953472        0.086        0.691
        long    coalesced      128        1        2          512     16777216   101832838.878  17179869184 137438953472        0.169        1.350
        long    coalesced      128        1        2         1024      8388608    53189762.054  17179869184 137438953472        0.323        2.584
        long    coalesced      128        1        2         2048      4194304    28056442.016  17179869184 137438953472        0.612        4.899
        long    coalesced      128        1        2         4096      2097152    15381809.758  17179869184 137438953472        1.117        8.935
        long    coalesced      128        1        2         8192      1048576     9000095.771  17179869184 137438953472        1.909       15.271
        long    coalesced      128        1        2        16384       524288     5796867.021  17179869184 137438953472        2.964       23.709
        long    coalesced      128        1        2        32768       262144     4216940.897  17179869184 137438953472        4.074       32.592
        long    coalesced      128        1        2        65536       131072     3424998.923  17179869184 137438953472        5.016       40.128
        long    coalesced      128        1        2       131072        65536     3029754.761  17179869184 137438953472        5.670       45.363
        long    coalesced      128        1        2       262144        32768     2830510.339  17179869184 137438953472        6.070       48.556
        long    coalesced      128        1        2       524288        16384     2731657.775  17179869184 137438953472        6.289       50.313
        long    coalesced      128        1        2      1048576         8192     2682280.776  17179869184 137438953472        6.405       51.240
        long    coalesced      128        1        2      2097152         4096     2657047.247  17179869184 137438953472        6.466       51.726
        long    coalesced      128        1        2      4194304         2048     2644926.843  17179869184 137438953472        6.495       51.963
        long    coalesced      128        1        2      8388608         1024     2638453.435  17179869184 137438953472        6.511       52.091
        long    coalesced      128        1        2     16777216          512     2635527.159  17179869184 137438953472        6.519       52.149
        long    coalesced      128        1        2     33554432          256     2633774.813  17179869184 137438953472        6.523       52.183
        long    coalesced      128        1        2     67108864          128     2633146.894  17179869184 137438953472        6.524       52.196
        long    coalesced      128        1        2    134217728           64     2632716.008  17179869184 137438953472        6.526       52.204
        long    coalesced      128        1        2    268435456           32     2632582.440  17179869184 137438953472        6.526       52.207
        long    coalesced      128        1        2    536870912           16     2632502.081  17179869184 137438953472        6.526       52.208
        long    coalesced      128        1        2   1073741824            8     2632419.016  17179869184 137438953472        6.526       52.210
        long    coalesced      128        1        2   2147483648            4     2632388.456  17179869184 137438953472        6.526       52.211
        long    coalesced      128        1        2   4294967296            2     2632304.980  17179869184 137438953472        6.527       52.212
        long    coalesced      128        1        2   8588886016            1     2632029.603  17177772032 137422176256        6.526       52.211
