        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      256        8        1           32     67108864   174569902.272   4294967296 137438953472        0.025        0.787
       float    coalesced      256        8        1           64     67108864   174570127.815   8589934592 274877906944        0.049        1.575
       float    coalesced      256        8        1          128     33554432    87285260.604   8589934592 274877906944        0.098        3.149
       float    coalesced      256        8        1          256     16777216    43748517.732   8589934592 274877906944        0.196        6.283
       float    coalesced      256        8        1          512      8388608    22770360.866   8589934592 274877906944        0.377       12.072
       float    coalesced      256        8        1         1024      4194304    11822287.346   8589934592 274877906944        0.727       23.251
       float    coalesced      256        8        1         2048      2097152     6166661.619   8589934592 274877906944        1.393       44.575
       float    coalesced      256        8        1         4096      1048576     3369872.525   8589934592 274877906944        2.549       81.569
       float    coalesced      256        8        1         8192       524288     2046109.202   8589934592 274877906944        4.198      134.342
       float    coalesced      256        8        1        16384       262144     1272531.410   8589934592 274877906944        6.750      216.009
       float    coalesced      256        8        1        32768       131072      931789.557   8589934592 274877906944        9.219      295.000
       float    coalesced      256        8        1        65536        65536      752437.352   8589934592 274877906944       11.416      365.317
       float    coalesced      256        8        1       131072        32768      657902.148   8589934592 274877906944       13.057      417.810
       float    coalesced      256        8        1       262144        16384      611893.455   8589934592 274877906944       14.038      449.225
       float    coalesced      256        8        1       524288         8192      588519.482   8589934592 274877906944       14.596      467.067
       float    coalesced      256        8        1      1048576         4096      575739.234   8589934592 274877906944       14.920      477.435
       float    coalesced      256        8        1      2097152         2048      570583.675   8589934592 274877906944       15.055      481.749
       float    coalesced      256        8        1      4194304         1024      567722.786   8589934592 274877906944       15.131      484.176
       float    coalesced      256        8        1      8388608          512      566130.110   8589934592 274877906944       15.173      485.538
       float    coalesced      256        8        1     16777216          256      565438.862   8589934592 274877906944       15.192      486.132
       float    coalesced      256        8        1     33554432          128      565049.166   8589934592 274877906944       15.202      486.467
       float    coalesced      256        8        1     67108864           64      564868.278   8589934592 274877906944       15.207      486.623
       float    coalesced      256        8        1    134217728           32      564793.408   8589934592 274877906944       15.209      486.688
       float    coalesced      256        8        1    268435456           16      564740.027   8589934592 274877906944       15.210      486.734
       float    coalesced      256        8        1    536870912            8      564722.131   8589934592 274877906944       15.211      486.749
       float    coalesced      256        8        1   1073741824            4      564721.825   8589934592 274877906944       15.211      486.749
       float    coalesced      256        8        1   2147483648            2      564724.119   8589934592 274877906944       15.211      486.747
       float    coalesced      256        8        1   4293918720            1      564584.001   8587837440 274810798080       15.211      486.749
