        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced     1024        2        1            8     67108864   571946838.286   1073741824 137438953472        0.002        0.240
       float    coalesced     1024        2        1           16     67108864   595122889.755   2147483648 274877906944        0.004        0.462
       float    coalesced     1024        2        1           32     67108864   598522764.974   4294967296 549755813888        0.007        0.919
       float    coalesced     1024        2        1           64     67108864   598523480.183   8589934592 1099511627776        0.014        1.837
       float    coalesced     1024        2        1          128     33554432   300174363.787   8589934592 1099511627776        0.029        3.663
       float    coalesced     1024        2        1          256     16777216   151875757.938   8589934592 1099511627776        0.057        7.240
       float    coalesced     1024        2        1          512      8388608    77016234.236   8589934592 1099511627776        0.112       14.276
       float    coalesced     1024        2        1         1024      4194304    39471037.970   8589934592 1099511627776        0.218       27.856
       float    coalesced     1024        2        1         2048      2097152    20457634.121   8589934592 1099511627776        0.420       53.746
       float    coalesced     1024        2        1         4096      1048576    10740448.063   8589934592 1099511627776        0.800      102.371
       float    coalesced     1024        2        1         8192       524288     5933042.978   8589934592 1099511627776        1.448      185.320
       float    coalesced     1024        2        1        16384       262144     3535961.417   8589934592 1099511627776        2.429      310.951
       float    coalesced     1024        2        1        32768       131072     2338387.398   8589934592 1099511627776        3.673      470.201
       float    coalesced     1024        2        1        65536        65536     1727853.628   8589934592 1099511627776        4.971      636.345
       float    coalesced     1024        2        1       131072        32768     1425048.490   8589934592 1099511627776        6.028      771.561
       float    coalesced     1024        2        1       262144        16384     1273591.728   8589934592 1099511627776        6.745      863.316
       float    coalesced     1024        2        1       524288         8192     1197309.029   8589934592 1099511627776        7.174      918.319
       float    coalesced     1024        2        1      1048576         4096     1159496.242   8589934592 1099511627776        7.408      948.267
       float    coalesced     1024        2        1      2097152         2048     1140403.144   8589934592 1099511627776        7.532      964.143
       float    coalesced     1024        2        1      4194304         1024     1130821.719   8589934592 1099511627776        7.596      972.312
       float    coalesced     1024        2        1      8388608          512     1126033.690   8589934592 1099511627776        7.628      976.446
       float    coalesced     1024        2        1     16777216          256     1123725.041   8589934592 1099511627776        7.644      978.453
       float    coalesced     1024        2        1     33554432          128     1122498.620   8589934592 1099511627776        7.653      979.522
       float    coalesced     1024        2        1     67108864           64     1121948.448   8589934592 1099511627776        7.656      980.002
       float    coalesced     1024        2        1    134217728           32     1121608.654   8589934592 1099511627776        7.659      980.299
       float    coalesced     1024        2        1    268435456           16     1121484.387   8589934592 1099511627776        7.659      980.407
       float    coalesced     1024        2        1    536870912            8     1121404.945   8589934592 1099511627776        7.660      980.477
       float    coalesced     1024        2        1   1073741824            4     1121316.280   8589934592 1099511627776        7.661      980.554
       float    coalesced     1024        2        1   2147483648            2     1121395.238   8589934592 1099511627776        7.660      980.485
       float    coalesced     1024        2        1   4293918720            1     1121039.153   8587837440 1099243192320        7.661      980.557
