        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced       64        1        2            8     67108864    65468708.947   1073741824   8589934592        0.016        0.131
       float    coalesced       64        1        2           16     67108864    65463602.735   2147483648  17179869184        0.033        0.262
       float    coalesced       64        1        2           32     67108864    66322222.944   4294967296  34359738368        0.065        0.518
       float    coalesced       64        1        2           64     67108864    69827924.754   8589934592  68719476736        0.123        0.984
       float    coalesced       64        1        2          128     67108864    76463498.943  17179869184 137438953472        0.225        1.797
       float    coalesced       64        1        2          256     33554432    43642651.481  17179869184 137438953472        0.394        3.149
       float    coalesced       64        1        2          512     16777216    26185927.977  17179869184 137438953472        0.656        5.249
       float    coalesced       64        1        2         1024      8388608    15365327.287  17179869184 137438953472        1.118        8.945
       float    coalesced       64        1        2         2048      4194304    10911053.076  17179869184 137438953472        1.575       12.596
       float    coalesced       64        1        2         4096      2097152     7702140.892  17179869184 137438953472        2.231       17.844
       float    coalesced       64        1        2         8192      1048576     6365117.325  17179869184 137438953472        2.699       21.593
       float    coalesced       64        1        2        16384       524288     5693435.103  17179869184 137438953472        3.017       24.140
       float    coalesced       64        1        2        32768       262144     5370781.541  17179869184 137438953472        3.199       25.590
       float    coalesced       64        1        2        65536       131072     5206180.038  17179869184 137438953472        3.300       26.399
       float    coalesced       64        1        2       131072        65536     5114834.690  17179869184 137438953472        3.359       26.871
       float    coalesced       64        1        2       262144        32768     5079522.927  17179869184 137438953472        3.382       27.057
       float    coalesced       64        1        2       524288        16384     5058681.229  17179869184 137438953472        3.396       27.169
       float    coalesced       64        1        2      1048576         8192     5049446.566  17179869184 137438953472        3.402       27.219
       float    coalesced       64        1        2      2097152         4096     5043255.118  17179869184 137438953472        3.407       27.252
       float    coalesced       64        1        2      4194304         2048     5040578.998  17179869184 137438953472        3.408       27.267
       float    coalesced       64        1        2      8388608         1024     5039312.061  17179869184 137438953472        3.409       27.273
       float    coalesced       64        1        2     16777216          512     5038651.141  17179869184 137438953472        3.410       27.277
       float    coalesced       64        1        2     33554432          256     5038268.432  17179869184 137438953472        3.410       27.279
       float    coalesced       64        1        2     67108864          128     5038139.126  17179869184 137438953472        3.410       27.280
       float    coalesced       64        1        2    134217728           64     5038113.642  17179869184 137438953472        3.410       27.280
       float    coalesced       64        1        2    268435456           32     5038153.791  17179869184 137438953472        3.410       27.280
       float    coalesced       64        1        2    536870912           16     5038003.018  17179869184 137438953472        3.410       27.280
       float    coalesced       64        1        2   1073741824            8     5038011.836  17179869184 137438953472        3.410       27.280
       float    coalesced       64        1        2   2147483648            4     5038014.213  17179869184 137438953472        3.410       27.280
       float    coalesced       64        1        2   4294967296            2     5037965.021  17179869184 137438953472        3.410       27.281
       float    coalesced       64        1        2   8588886016            1     5037395.036  17177772032 137422176256        3.410       27.280
