        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced     3030        1        1            4     67108864  1652732821.033    536870912 203339857920        0.000        0.123
       float    coalesced     3030        1        1            8     67108864  1675867178.868   1073741824 406679715840        0.001        0.243
       float    coalesced     3030        1        1           16     67108864  1675867394.888   2147483648 813359431680        0.001        0.485
       float    coalesced     3030        1        1           32     67108864  1677543726.354   4294967296 1626718863360        0.003        0.970
       float    coalesced     3030        1        1           64     67108864  1681379853.515   8589934592 3253437726720        0.005        1.935
       float    coalesced     3030        1        1          128     33554432   843752807.106   8589934592 3253437726720        0.010        3.856
       float    coalesced     3030        1        1          256     16777216   424913236.349   8589934592 3253437726720        0.020        7.657
       float    coalesced     3030        1        1          512      8388608   214015869.900   8589934592 3253437726720        0.040       15.202
       float    coalesced     3030        1        1         1024      4194304   108157636.851   8589934592 3253437726720        0.079       30.081
       float    coalesced     3030        1        1         2048      2097152    55279631.050   8589934592 3253437726720        0.155       58.854
       float    coalesced     3030        1        1         4096      1048576    28809283.815   8589934592 3253437726720        0.298      112.930
       float    coalesced     3030        1        1         8192       524288    15585045.338   8589934592 3253437726720        0.551      208.754
       float    coalesced     3030        1        1        16384       262144     8950540.023   8589934592 3253437726720        0.960      363.491
       float    coalesced     3030        1        1        32768       131072     5626119.892   8589934592 3253437726720        1.527      578.274
       float    coalesced     3030        1        1        65536        65536     3968388.118   8589934592 3253437726720        2.165      819.839
       float    coalesced     3030        1        1       131072        32768     3138755.807   8589934592 3253437726720        2.737     1036.537
       float    coalesced     3030        1        1       262144        16384     2724777.171   8589934592 3253437726720        3.153     1194.020
       float    coalesced     3030        1        1       524288         8192     2517407.881   8589934592 3253437726720        3.412     1292.376
       float    coalesced     3030        1        1      1048576         4096     2417891.572   8589934592 3253437726720        3.553     1345.568
       float    coalesced     3030        1        1      2097152         2048     2361800.504   8589934592 3253437726720        3.637     1377.524
       float    coalesced     3030        1        1      4194304         1024     2335782.799   8589934592 3253437726720        3.678     1392.868
       float    coalesced     3030        1        1      8388608          512     2322774.234   8589934592 3253437726720        3.698     1400.669
       float    coalesced     3030        1        1     16777216          256     2316292.309   8589934592 3253437726720        3.708     1404.589
       float    coalesced     3030        1        1     33554432          128     2313075.655   8589934592 3253437726720        3.714     1406.542
       float    coalesced     3030        1        1     67108864           64     2311430.388   8589934592 3253437726720        3.716     1407.543
       float    coalesced     3030        1        1    134217728           32     2310698.069   8589934592 3253437726720        3.717     1407.989
       float    coalesced     3030        1        1    268435456           16     2310198.991   8589934592 3253437726720        3.718     1408.293
       float    coalesced     3030        1        1    536870912            8     2310041.199   8589934592 3253437726720        3.719     1408.389
       float    coalesced     3030        1        1   1073741824            4     2309854.056   8589934592 3253437726720        3.719     1408.504
       float    coalesced     3030        1        1   2147483648            2     2309821.772   8589934592 3253437726720        3.719     1408.523
       float    coalesced     3030        1        1   4293918720            1     2309284.795   8587837440 3252643430400        3.719     1408.507
