        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      377        4        2           32     67108864   239663590.930   4294967296 202400333824        0.018        0.845
       float    coalesced      377        4        2           64     67108864   241712010.405   8589934592 404800667648        0.036        1.675
       float    coalesced      377        4        2          128     67108864   243020946.396  17179869184 809601335296        0.071        3.331
       float    coalesced      377        4        2          256     33554432   123226047.071  17179869184 809601335296        0.139        6.570
       float    coalesced      377        4        2          512     16777216    65464131.001  17179869184 809601335296        0.262       12.367
       float    coalesced      377        4        2         1024      8388608    32732229.228  17179869184 809601335296        0.525       24.734
       float    coalesced      377        4        2         2048      4194304    17457502.320  17179869184 809601335296        0.984       46.376
       float    coalesced      377        4        2         4096      2097152     9352481.110  17179869184 809601335296        1.837       86.565
       float    coalesced      377        4        2         8192      1048576     5392503.503  17179869184 809601335296        3.186      150.135
       float    coalesced      377        4        2        16384       524288     3273768.824  17179869184 809601335296        5.248      247.299
       float    coalesced      377        4        2        32768       262144     2239994.319  17179869184 809601335296        7.670      361.430
       float    coalesced      377        4        2        65536       131072     1705334.131  17179869184 809601335296       10.074      474.746
       float    coalesced      377        4        2       131072        65536     1457838.133  17179869184 809601335296       11.784      555.344
       float    coalesced      377        4        2       262144        32768     1326326.119  17179869184 809601335296       12.953      610.409
       float    coalesced      377        4        2       524288        16384     1262259.369  17179869184 809601335296       13.610      641.391
       float    coalesced      377        4        2      1048576         8192     1229422.947  17179869184 809601335296       13.974      658.521
       float    coalesced      377        4        2      2097152         4096     1213127.034  17179869184 809601335296       14.162      667.367
       float    coalesced      377        4        2      4194304         2048     1209641.726  17179869184 809601335296       14.202      669.290
       float    coalesced      377        4        2      8388608         1024     1200928.973  17179869184 809601335296       14.305      674.146
       float    coalesced      377        4        2     16777216          512     1198987.717  17179869184 809601335296       14.329      675.237
       float    coalesced      377        4        2     33554432          256     1197874.223  17179869184 809601335296       14.342      675.865
       float    coalesced      377        4        2     67108864          128     1197311.117  17179869184 809601335296       14.349      676.183
       float    coalesced      377        4        2    134217728           64     1197157.555  17179869184 809601335296       14.351      676.270
       float    coalesced      377        4        2    268435456           32     1196952.249  17179869184 809601335296       14.353      676.386
       float    coalesced      377        4        2    536870912           16     1196921.062  17179869184 809601335296       14.353      676.403
       float    coalesced      377        4        2   1073741824            8     1196913.632  17179869184 809601335296       14.353      676.407
       float    coalesced      377        4        2   2147483648            4     1196805.029  17179869184 809601335296       14.355      676.469
       float    coalesced      377        4        2   4294967296            2     1196863.954  17179869184 809601335296       14.354      676.436
       float    coalesced      377        4        2   8588886016            1     1230372.503  17177772032 809502507008       13.961      657.933
