        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced       64       16        0           64       262144      156450.395     33554432    268435456        0.214        1.716
       float    coalesced       64       16        0          128       131072       78765.486     33554432    268435456        0.426        3.408
       float    coalesced       64       16        0          256        65536       40053.514     33554432    268435456        0.838        6.702
       float    coalesced       64       16        0          512        32768       20693.219     33554432    268435456        1.622       12.972
       float    coalesced       64       16        0         1024        16384       10974.156     33554432    268435456        3.058       24.461
       float    coalesced       64       16        0         2048         8192        6139.671     33554432    268435456        5.465       43.721
       float    coalesced       64       16        0         4096         4096        3705.776     33554432    268435456        9.055       72.437
       float    coalesced       64       16        0         8192         2048        2514.938     33554432    268435456       13.342      106.736
       float    coalesced       64       16        0        16384         1024        1910.635     33554432    268435456       17.562      140.495
       float    coalesced       64       16        0        32768         1024        2996.546     67108864    536870912       22.395      179.163
       float    coalesced       64       16        0        65536         1024        5181.511    134217728   1073741824       25.903      207.226
       float    coalesced       64       16        0       131072         1024        9516.917    268435456   2147483648       28.206      225.649
       float    coalesced       64       16        0       262144         1024       18183.076    536870912   4294967296       29.526      236.207
       float    coalesced       64       16        0       524288         1024       35489.388   1073741824   8589934592       30.255      242.042
       float    coalesced       64       16        0      1048576         1024       70138.588   2147483648  17179869184       30.618      244.942
       float    coalesced       64       16        0      2097152         1024      139478.639   4294967296  34359738368       30.793      246.344
       float    coalesced       64       16        0      4194304         1024      278182.963   8589934592  68719476736       30.879      247.030
       float    coalesced       64       16        0      8388608         1024      555555.264  17179869184 137438953472       30.924      247.390
       float    coalesced       64       16        0     16777216         1024     1110126.808  34359738368 274877906944       30.951      247.609
