        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      315        1        1            8     67108864  1058830188.341   1073741824  21139292160        0.001        0.020
      double    coalesced      315        1        1           16     67108864  1059323074.161   2147483648  42278584320        0.002        0.040
      double    coalesced      315        1        1           32     67108864  1060851308.271   4294967296  84557168640        0.004        0.080
      double    coalesced      315        1        1           64     67108864  1064080416.118   8589934592 169114337280        0.008        0.159
      double    coalesced      315        1        1          128     33554432   535094044.949   8589934592 169114337280        0.016        0.316
      double    coalesced      315        1        1          256     16777216   269555097.712   8589934592 169114337280        0.032        0.627
      double    coalesced      315        1        1          512      8388608   136619810.994   8589934592 169114337280        0.063        1.238
      double    coalesced      315        1        1         1024      4194304    69315161.508   8589934592 169114337280        0.124        2.440
      double    coalesced      315        1        1         2048      2097152    35800942.608   8589934592 169114337280        0.240        4.724
      double    coalesced      315        1        1         4096      1048576    18923611.052   8589934592 169114337280        0.454        8.937
      double    coalesced      315        1        1         8192       524288    10521506.338   8589934592 169114337280        0.816       16.073
      double    coalesced      315        1        1        16384       262144     6265545.910   8589934592 169114337280        1.371       26.991
      double    coalesced      315        1        1        32768       131072     4155986.538   8589934592 169114337280        2.067       40.692
      double    coalesced      315        1        1        65536        65536     3101131.971   8589934592 169114337280        2.770       54.533
      double    coalesced      315        1        1       131072        32768     2573688.466   8589934592 169114337280        3.338       65.709
      double    coalesced      315        1        1       262144        16384     2309998.826   8589934592 169114337280        3.719       73.210
      double    coalesced      315        1        1       524288         8192     2178125.595   8589934592 169114337280        3.944       77.642
      double    coalesced      315        1        1      1048576         4096     2112172.576   8589934592 169114337280        4.067       80.067
      double    coalesced      315        1        1      2097152         2048     2079203.580   8589934592 169114337280        4.131       81.336
      double    coalesced      315        1        1      4194304         1024     2062732.028   8589934592 169114337280        4.164       81.986
      double    coalesced      315        1        1      8388608          512     2054531.924   8589934592 169114337280        4.181       82.313
      double    coalesced      315        1        1     16777216          256     2050406.420   8589934592 169114337280        4.189       82.478
      double    coalesced      315        1        1     33554432          128     2048329.011   8589934592 169114337280        4.194       82.562
      double    coalesced      315        1        1     67108864           64     2047310.013   8589934592 169114337280        4.196       82.603
      double    coalesced      315        1        1    134217728           32     2046759.876   8589934592 169114337280        4.197       82.625
      double    coalesced      315        1        1    268435456           16     2046545.117   8589934592 169114337280        4.197       82.634
      double    coalesced      315        1        1    536870912            8     2046489.874   8589934592 169114337280        4.197       82.636
      double    coalesced      315        1        1   1073741824            4     2046333.406   8589934592 169114337280        4.198       82.643
      double    coalesced      315        1        1   2147483648            2     2046315.297   8589934592 169114337280        4.198       82.643
      double    coalesced      315        1        1   4293918720            1     2045835.300   8587837440 169073049600        4.198       82.643
