        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      158        1        2           16     67108864   597228718.494   2147483648  21206401024        0.004        0.036
      double    coalesced      158        1        2           32     67108864   598524196.098   4294967296  42412802048        0.007        0.071
      double    coalesced      158        1        2           64     67108864   598524465.881   8589934592  84825604096        0.014        0.142
      double    coalesced      158        1        2          128     67108864   604280261.484  17179869184 169651208192        0.028        0.281
      double    coalesced      158        1        2          256     33554432   305497449.673  17179869184 169651208192        0.056        0.555
      double    coalesced      158        1        2          512     16777216   154733034.053  17179869184 169651208192        0.111        1.096
      double    coalesced      158        1        2         1024      8388608    79492433.741  17179869184 169651208192        0.216        2.134
      double    coalesced      158        1        2         2048      4194304    41179616.089  17179869184 169651208192        0.417        4.120
      double    coalesced      158        1        2         4096      2097152    21945979.210  17179869184 169651208192        0.783        7.730
      double    coalesced      158        1        2         8192      1048576    12351958.806  17179869184 169651208192        1.391       13.735
      double    coalesced      158        1        2        16384       524288     7556269.162  17179869184 169651208192        2.274       22.452
      double    coalesced      158        1        2        32768       262144     5144353.346  17179869184 169651208192        3.340       32.978
      double    coalesced      158        1        2        65536       131072     3946100.836  17179869184 169651208192        4.354       42.992
      double    coalesced      158        1        2       131072        65536     3342080.287  17179869184 169651208192        5.140       50.762
      double    coalesced      158        1        2       262144        32768     3040952.869  17179869184 169651208192        5.650       55.789
      double    coalesced      158        1        2       524288        16384     2890306.375  17179869184 169651208192        5.944       58.697
      double    coalesced      158        1        2      1048576         8192     2815106.662  17179869184 169651208192        6.103       60.265
      double    coalesced      158        1        2      2097152         4096     2777608.597  17179869184 169651208192        6.185       61.078
      double    coalesced      158        1        2      4194304         2048     2758673.940  17179869184 169651208192        6.228       61.497
      double    coalesced      158        1        2      8388608         1024     2749319.830  17179869184 169651208192        6.249       61.707
      double    coalesced      158        1        2     16777216          512     2744539.834  17179869184 169651208192        6.260       61.814
      double    coalesced      158        1        2     33554432          256     2742170.460  17179869184 169651208192        6.265       61.867
      double    coalesced      158        1        2     67108864          128     2741016.630  17179869184 169651208192        6.268       61.894
      double    coalesced      158        1        2    134217728           64     2740404.484  17179869184 169651208192        6.269       61.907
      double    coalesced      158        1        2    268435456           32     2740144.507  17179869184 169651208192        6.270       61.913
      double    coalesced      158        1        2    536870912           16     2740002.278  17179869184 169651208192        6.270       61.916
      double    coalesced      158        1        2   1073741824            8     2739814.714  17179869184 169651208192        6.270       61.921
      double    coalesced      158        1        2   2147483648            4     2739850.275  17179869184 169651208192        6.270       61.920
      double    coalesced      158        1        2   4294967296            2     2739772.452  17179869184 169651208192        6.271       61.922
      double    coalesced      158        1        2   8588886016            1     2739510.056  17177772032 169630498816        6.270       61.920
