        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced       92       16        2          128     67108864    80571037.230  17179869184 197568495616        0.213        2.452
       float    coalesced       92       16        2          256     33554432    40285769.917  17179869184 197568495616        0.426        4.904
       float    coalesced       92       16        2          512     16777216    21821623.587  17179869184 197568495616        0.787        9.054
       float    coalesced       92       16        2         1024      8388608    10911008.548  17179869184 197568495616        1.575       18.107
       float    coalesced       92       16        2         2048      4194304     5951721.990  17179869184 197568495616        2.887       33.195
       float    coalesced       92       16        2         4096      2097152     3273657.844  17179869184 197568495616        5.248       60.351
       float    coalesced       92       16        2         8192      1048576     1848712.826  17179869184 197568495616        9.293      106.868
       float    coalesced       92       16        2        16384       524288     1221904.516  17179869184 197568495616       14.060      161.689
       float    coalesced       92       16        2        32768       262144      881594.739  17179869184 197568495616       19.487      224.104
       float    coalesced       92       16        2        65536       131072      720348.217  17179869184 197568495616       23.849      274.268
       float    coalesced       92       16        2       131072        65536      639797.775  17179869184 197568495616       26.852      308.798
       float    coalesced       92       16        2       262144        32768      597190.833  17179869184 197568495616       28.768      330.830
       float    coalesced       92       16        2       524288        16384      580707.877  17179869184 197568495616       29.584      340.220
       float    coalesced       92       16        2      1048576         8192      574311.752  17179869184 197568495616       29.914      344.009
       float    coalesced       92       16        2      2097152         4096      570710.732  17179869184 197568495616       30.103      346.180
       float    coalesced       92       16        2      4194304         2048      569044.145  17179869184 197568495616       30.191      347.194
       float    coalesced       92       16        2      8388608         1024      568243.319  17179869184 197568495616       30.233      347.683
       float    coalesced       92       16        2     16777216          512      567843.009  17179869184 197568495616       30.255      347.928
       float    coalesced       92       16        2     33554432          256      567622.717  17179869184 197568495616       30.266      348.063
       float    coalesced       92       16        2     67108864          128      567501.573  17179869184 197568495616       30.273      348.137
       float    coalesced       92       16        2    134217728           64      567407.825  17179869184 197568495616       30.278      348.195
       float    coalesced       92       16        2    268435456           32      567409.012  17179869184 197568495616       30.278      348.194
       float    coalesced       92       16        2    536870912           16      567405.037  17179869184 197568495616       30.278      348.197
       float    coalesced       92       16        2   1073741824            8      567475.321  17179869184 197568495616       30.274      348.153
       float    coalesced       92       16        2   2147483648            4      567388.976  17179869184 197568495616       30.279      348.206
       float    coalesced       92       16        2   4294967296            2      567460.006  17179869184 197568495616       30.275      348.163
       float    coalesced       92       16        2   8588886016            1     1122014.339  17177772032 197544378368       15.310      176.062
