        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      180        1        2           16     67108864   523709185.503   2147483648  24159191040        0.004        0.046
        long    coalesced      180        1        2           32     67108864   523709199.618   4294967296  48318382080        0.008        0.092
        long    coalesced      180        1        2           64     67108864   523709134.873   8589934592  96636764160        0.016        0.185
        long    coalesced      180        1        2          128     67108864   526512299.547  17179869184 193273528320        0.033        0.367
        long    coalesced      180        1        2          256     33554432   266630320.434  17179869184 193273528320        0.064        0.725
        long    coalesced      180        1        2          512     16777216   135777464.294  17179869184 193273528320        0.127        1.423
        long    coalesced      180        1        2         1024      8388608    69929129.752  17179869184 193273528320        0.246        2.764
        long    coalesced      180        1        2         2048      4194304    36369677.052  17179869184 193273528320        0.472        5.314
        long    coalesced      180        1        2         4096      2097152    19639899.788  17179869184 193273528320        0.875        9.841
        long    coalesced      180        1        2         8192      1048576    11016297.960  17179869184 193273528320        1.559       17.544
        long    coalesced      180        1        2        16384       524288     6819925.210  17179869184 193273528320        2.519       28.340
        long    coalesced      180        1        2        32768       262144     4705802.986  17179869184 193273528320        3.651       41.071
        long    coalesced      180        1        2        65536       131072     3653868.505  17179869184 193273528320        4.702       52.896
        long    coalesced      180        1        2       131072        65536     3120410.137  17179869184 193273528320        5.506       61.939
        long    coalesced      180        1        2       262144        32768     2856243.134  17179869184 193273528320        6.015       67.667
        long    coalesced      180        1        2       524288        16384     2723956.603  17179869184 193273528320        6.307       70.953
        long    coalesced      180        1        2      1048576         8192     2657933.123  17179869184 193273528320        6.464       72.716
        long    coalesced      180        1        2      2097152         4096     2624859.183  17179869184 193273528320        6.545       73.632
        long    coalesced      180        1        2      4194304         2048     2608311.768  17179869184 193273528320        6.587       74.099
        long    coalesced      180        1        2      8388608         1024     2600064.266  17179869184 193273528320        6.607       74.334
        long    coalesced      180        1        2     16777216          512     2596030.092  17179869184 193273528320        6.618       74.450
        long    coalesced      180        1        2     33554432          256     2593876.247  17179869184 193273528320        6.623       74.511
        long    coalesced      180        1        2     67108864          128     2592873.879  17179869184 193273528320        6.626       74.540
        long    coalesced      180        1        2    134217728           64     2592312.122  17179869184 193273528320        6.627       74.556
        long    coalesced      180        1        2    268435456           32     2592065.975  17179869184 193273528320        6.628       74.564
        long    coalesced      180        1        2    536870912           16     2591887.408  17179869184 193273528320        6.628       74.569
        long    coalesced      180        1        2   1073741824            8     2591840.907  17179869184 193273528320        6.628       74.570
        long    coalesced      180        1        2   2147483648            4     2591791.256  17179869184 193273528320        6.629       74.571
        long    coalesced      180        1        2   4294967296            2     2591843.013  17179869184 193273528320        6.628       74.570
        long    coalesced      180        1        2   8588886016            1     2591337.401  17177772032 193249935360        6.629       74.575
