        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced       64        1        2            8     67108864   174569983.508   1073741824   8589934592        0.006        0.049
         int    coalesced       64        1        2           16     67108864   174569923.307   2147483648  17179869184        0.012        0.098
         int    coalesced       64        1        2           32     67108864   174569976.835   4294967296  34359738368        0.025        0.197
         int    coalesced       64        1        2           64     67108864   175330010.305   8589934592  68719476736        0.049        0.392
         int    coalesced       64        1        2          128     67108864   182159953.757  17179869184 137438953472        0.094        0.754
         int    coalesced       64        1        2          256     33554432    95220366.182  17179869184 137438953472        0.180        1.443
         int    coalesced       64        1        2          512     16777216    52371464.309  17179869184 137438953472        0.328        2.624
         int    coalesced       64        1        2         1024      8388608    28056331.105  17179869184 137438953472        0.612        4.899
         int    coalesced       64        1        2         2048      4194304    16366460.582  17179869184 137438953472        1.050        8.398
         int    coalesced       64        1        2         4096      2097152    10590283.874  17179869184 137438953472        1.622       12.978
         int    coalesced       64        1        2         8192      1048576     7637978.294  17179869184 137438953472        2.249       17.994
         int    coalesced       64        1        2        16384       524288     6137739.750  17179869184 137438953472        2.799       22.392
         int    coalesced       64        1        2        32768       262144     5384006.402  17179869184 137438953472        3.191       25.527
         int    coalesced       64        1        2        65536       131072     5013618.854  17179869184 137438953472        3.427       27.413
         int    coalesced       64        1        2       131072        65536     4826140.364  17179869184 137438953472        3.560       28.478
         int    coalesced       64        1        2       262144        32768     4732227.139  17179869184 137438953472        3.630       29.043
         int    coalesced       64        1        2       524288        16384     4687124.206  17179869184 137438953472        3.665       29.323
         int    coalesced       64        1        2      1048576         8192     4664170.148  17179869184 137438953472        3.683       29.467
         int    coalesced       64        1        2      2097152         4096     4652183.155  17179869184 137438953472        3.693       29.543
         int    coalesced       64        1        2      4194304         2048     4646352.985  17179869184 137438953472        3.697       29.580
         int    coalesced       64        1        2      8388608         1024     4643414.660  17179869184 137438953472        3.700       29.599
         int    coalesced       64        1        2     16777216          512     4641902.901  17179869184 137438953472        3.701       29.608
         int    coalesced       64        1        2     33554432          256     4641224.716  17179869184 137438953472        3.702       29.613
         int    coalesced       64        1        2     67108864          128     4640958.969  17179869184 137438953472        3.702       29.614
         int    coalesced       64        1        2    134217728           64     4640639.951  17179869184 137438953472        3.702       29.616
         int    coalesced       64        1        2    268435456           32     4640542.545  17179869184 137438953472        3.702       29.617
         int    coalesced       64        1        2    536870912           16     4640562.319  17179869184 137438953472        3.702       29.617
         int    coalesced       64        1        2   1073741824            8     4640511.861  17179869184 137438953472        3.702       29.617
         int    coalesced       64        1        2   2147483648            4     4640545.108  17179869184 137438953472        3.702       29.617
         int    coalesced       64        1        2   4294967296            2     4640503.652  17179869184 137438953472        3.702       29.617
         int    coalesced       64        1        2   8588886016            1     4639852.907  17177772032 137422176256        3.702       29.618
