        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      159        1        2           16     67108864   595123952.437   2147483648  21340618752        0.004        0.036
      double    coalesced      159        1        2           32     67108864   598397666.020   4294967296  42681237504        0.007        0.071
      double    coalesced      159        1        2           64     67108864   598524689.409   8589934592  85362475008        0.014        0.143
      double    coalesced      159        1        2          128     67108864   601295602.308  17179869184 170724950016        0.029        0.284
      double    coalesced      159        1        2          256     33554432   305498651.470  17179869184 170724950016        0.056        0.559
      double    coalesced      159        1        2          512     16777216   154733440.792  17179869184 170724950016        0.111        1.103
      double    coalesced      159        1        2         1024      8388608    79492402.455  17179869184 170724950016        0.216        2.148
      double    coalesced      159        1        2         2048      4194304    41100921.414  17179869184 170724950016        0.418        4.154
      double    coalesced      159        1        2         4096      2097152    21909556.295  17179869184 170724950016        0.784        7.792
      double    coalesced      159        1        2         8192      1048576    12332298.728  17179869184 170724950016        1.393       13.844
      double    coalesced      159        1        2        16384       524288     7539227.957  17179869184 170724950016        2.279       22.645
      double    coalesced      159        1        2        32768       262144     5140492.990  17179869184 170724950016        3.342       33.212
      double    coalesced      159        1        2        65536       131072     3945950.370  17179869184 170724950016        4.354       43.266
      double    coalesced      159        1        2       131072        65536     3341609.727  17179869184 170724950016        5.141       51.091
      double    coalesced      159        1        2       262144        32768     3040682.525  17179869184 170724950016        5.650       56.147
      double    coalesced      159        1        2       524288        16384     2890088.405  17179869184 170724950016        5.944       59.073
      double    coalesced      159        1        2      1048576         8192     2814693.394  17179869184 170724950016        6.104       60.655
      double    coalesced      159        1        2      2097152         4096     2777450.371  17179869184 170724950016        6.185       61.468
      double    coalesced      159        1        2      4194304         2048     2758449.612  17179869184 170724950016        6.228       61.892
      double    coalesced      159        1        2      8388608         1024     2749078.824  17179869184 170724950016        6.249       62.103
      double    coalesced      159        1        2     16777216          512     2744350.948  17179869184 170724950016        6.260       62.210
      double    coalesced      159        1        2     33554432          256     2742011.025  17179869184 170724950016        6.265       62.263
      double    coalesced      159        1        2     67108864          128     2740864.812  17179869184 170724950016        6.268       62.289
      double    coalesced      159        1        2    134217728           64     2740245.805  17179869184 170724950016        6.269       62.303
      double    coalesced      159        1        2    268435456           32     2739909.033  17179869184 170724950016        6.270       62.310
      double    coalesced      159        1        2    536870912           16     2739773.400  17179869184 170724950016        6.271       62.314
      double    coalesced      159        1        2   1073741824            8     2739686.993  17179869184 170724950016        6.271       62.315
      double    coalesced      159        1        2   2147483648            4     2739708.256  17179869184 170724950016        6.271       62.315
      double    coalesced      159        1        2   4294967296            2     2739680.792  17179869184 170724950016        6.271       62.316
      double    coalesced      159        1        2   8588886016            1     2739364.856  17177772032 170704109568        6.271       62.315
