        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      128        2        2           16     16777216    23105270.247    536870912   8589934592        0.023        0.372
       float    coalesced      128        2        2           32     16777216    23105208.535   1073741824  17179869184        0.046        0.744
       float    coalesced      128        2        2           64     16777216    23706183.549   2147483648  34359738368        0.091        1.449
       float    coalesced      128        2        2          128     16777216    24112025.641   4294967296  68719476736        0.178        2.850
       float    coalesced      128        2        2          256     16777216    26185880.315   8589934592 137438953472        0.328        5.249
       float    coalesced      128        2        2          512     16777216    27276880.939  17179869184 274877906944        0.630       10.077
       float    coalesced      128        2        2         1024      8388608    15107423.430  17179869184 274877906944        1.137       18.195
       float    coalesced      128        2        2         2048      4194304     8393263.950  17179869184 274877906944        2.047       32.750
       float    coalesced      128        2        2         4096      2097152     5188595.245  17179869184 274877906944        3.311       52.977
       float    coalesced      128        2        2         8192      1048576     3507406.927  17179869184 274877906944        4.898       78.371
       float    coalesced      128        2        2        16384       524288     2728052.899  17179869184 274877906944        6.297      100.760
       float    coalesced      128        2        2        32768       262144     2282864.674  17179869184 274877906944        7.526      120.409
       float    coalesced      128        2        2        65536       131072     2046123.165  17179869184 274877906944        8.396      134.341
       float    coalesced      128        2        2       131072        65536     1995835.817  17179869184 274877906944        8.608      137.726
       float    coalesced      128        2        2       262144        32768     1941430.847  17179869184 274877906944        8.849      141.585
       float    coalesced      128        2        2       524288        16384     1917479.391  17179869184 274877906944        8.960      143.354
       float    coalesced      128        2        2      1048576         8192     1902908.432  17179869184 274877906944        9.028      144.451
       float    coalesced      128        2        2      2097152         4096     1896403.806  17179869184 274877906944        9.059      144.947
       float    coalesced      128        2        2      4194304         2048     1893122.857  17179869184 274877906944        9.075      145.198
       float    coalesced      128        2        2      8388608         1024     1891578.292  17179869184 274877906944        9.082      145.317
       float    coalesced      128        2        2     16777216          512     1890649.161  17179869184 274877906944        9.087      145.388
       float    coalesced      128        2        2     33554432          256     1890391.207  17179869184 274877906944        9.088      145.408
       float    coalesced      128        2        2     67108864          128     1890089.129  17179869184 274877906944        9.089      145.431
       float    coalesced      128        2        2    134217728           64     1890004.264  17179869184 274877906944        9.090      145.438
       float    coalesced      128        2        2    268435456           32     1889947.636  17179869184 274877906944        9.090      145.442
       float    coalesced      128        2        2    536870912           16     1889991.729  17179869184 274877906944        9.090      145.439
       float    coalesced      128        2        2   1073741824            8     1889902.114  17179869184 274877906944        9.090      145.446
       float    coalesced      128        2        2   2147483648            4     1889978.308  17179869184 274877906944        9.090      145.440
       float    coalesced      128        2        2   4294967296            2     1889839.805  17179869184 274877906944        9.091      145.450
       float    coalesced      128        2        2   8588886016            1     1889733.129  17177772032 274844352512        9.090      145.441
