        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced       64        2        2           16     16777216    13093132.828    536870912   4294967296        0.041        0.328
         int    coalesced       64        2        2           32     16777216    13093105.783   1073741824   8589934592        0.082        0.656
         int    coalesced       64        2        2           64     16777216    13544623.363   2147483648  17179869184        0.159        1.268
         int    coalesced       64        2        2          128     16777216    14547928.126   4294967296  34359738368        0.295        2.362
         int    coalesced       64        2        2          256     16777216    15403654.666   8589934592  68719476736        0.558        4.461
         int    coalesced       64        2        2          512     16777216    17448644.070  17179869184 137438953472        0.985        7.877
         int    coalesced       64        2        2         1024      8388608    10336455.390  17179869184 137438953472        1.662       13.297
         int    coalesced       64        2        2         2048      4194304     5951635.824  17179869184 137438953472        2.887       23.093
         int    coalesced       64        2        2         4096      2097152     4091899.238  17179869184 137438953472        4.199       33.588
         int    coalesced       64        2        2         8192      1048576     2964607.700  17179869184 137438953472        5.795       46.360
         int    coalesced       64        2        2        16384       524288     2445599.194  17179869184 137438953472        7.025       56.198
         int    coalesced       64        2        2        32768       262144     2173724.105  17179869184 137438953472        7.903       63.227
         int    coalesced       64        2        2        65536       131072     2046160.110  17179869184 137438953472        8.396       67.169
         int    coalesced       64        2        2       131072        65536     1993105.819  17179869184 137438953472        8.620       68.957
         int    coalesced       64        2        2       262144        32768     1959987.014  17179869184 137438953472        8.765       70.122
         int    coalesced       64        2        2       524288        16384     1942516.364  17179869184 137438953472        8.844       70.753
         int    coalesced       64        2        2      1048576         8192     1934245.778  17179869184 137438953472        8.882       71.056
         int    coalesced       64        2        2      2097152         4096     1930038.695  17179869184 137438953472        8.901       71.210
         int    coalesced       64        2        2      4194304         2048     1928000.639  17179869184 137438953472        8.911       71.286
         int    coalesced       64        2        2      8388608         1024     1926901.934  17179869184 137438953472        8.916       71.326
         int    coalesced       64        2        2     16777216          512     1926273.777  17179869184 137438953472        8.919       71.350
         int    coalesced       64        2        2     33554432          256     1926114.579  17179869184 137438953472        8.919       71.356
         int    coalesced       64        2        2     67108864          128     1925962.444  17179869184 137438953472        8.920       71.361
         int    coalesced       64        2        2    134217728           64     1925882.562  17179869184 137438953472        8.921       71.364
         int    coalesced       64        2        2    268435456           32     1925833.186  17179869184 137438953472        8.921       71.366
         int    coalesced       64        2        2    536870912           16     1925804.898  17179869184 137438953472        8.921       71.367
         int    coalesced       64        2        2   1073741824            8     1925911.402  17179869184 137438953472        8.920       71.363
         int    coalesced       64        2        2   2147483648            4     1925849.382  17179869184 137438953472        8.921       71.365
         int    coalesced       64        2        2   4294967296            2     1925779.113  17179869184 137438953472        8.921       71.368
         int    coalesced       64        2        2   8588886016            1     1925566.476  17177772032 137422176256        8.921       71.367
