        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      500        1        2            8     16777216    65464030.251    268435456  16777216000        0.004        0.256
         int    coalesced      500        1        2           16     16777216    65464022.614    536870912  33554432000        0.008        0.513
         int    coalesced      500        1        2           32     16777216    65463992.975   1073741824  67108864000        0.016        1.025
         int    coalesced      500        1        2           64     16777216    65489613.629   2147483648 134217728000        0.033        2.049
         int    coalesced      500        1        2          128     16777216    67142564.330   4294967296 268435456000        0.064        3.998
         int    coalesced      500        1        2          256     16777216    69300013.407   8589934592 536870912000        0.124        7.747
         int    coalesced      500        1        2          512     16777216    72737701.879  17179869184 1073741824000        0.236       14.762
         int    coalesced      500        1        2         1024      8388608    38187525.187  17179869184 1073741824000        0.450       28.118
         int    coalesced      500        1        2         2048      4194304    21179898.089  17179869184 1073741824000        0.811       50.696
         int    coalesced      500        1        2         4096      2097152    12515592.822  17179869184 1073741824000        1.373       85.792
         int    coalesced      500        1        2         8192      1048576     8183373.628  17179869184 1073741824000        2.099      131.210
         int    coalesced      500        1        2        16384       524288     6137690.277  17179869184 1073741824000        2.799      174.942
         int    coalesced      500        1        2        32768       262144     4998189.073  17179869184 1073741824000        3.437      214.826
         int    coalesced      500        1        2        65536       131072     4451235.124  17179869184 1073741824000        3.860      241.223
         int    coalesced      500        1        2       131072        65536     4180134.683  17179869184 1073741824000        4.110      256.868
         int    coalesced      500        1        2       262144        32768     4045093.317  17179869184 1073741824000        4.247      265.443
         int    coalesced      500        1        2       524288        16384     3976919.881  17179869184 1073741824000        4.320      269.993
         int    coalesced      500        1        2      1048576         8192     3942752.665  17179869184 1073741824000        4.357      272.333
         int    coalesced      500        1        2      2097152         4096     3925800.808  17179869184 1073741824000        4.376      273.509
         int    coalesced      500        1        2      4194304         2048     3917139.299  17179869184 1073741824000        4.386      274.114
         int    coalesced      500        1        2      8388608         1024     3912970.101  17179869184 1073741824000        4.390      274.406
         int    coalesced      500        1        2     16777216          512     3910825.840  17179869184 1073741824000        4.393      274.556
         int    coalesced      500        1        2     33554432          256     3909820.842  17179869184 1073741824000        4.394      274.627
         int    coalesced      500        1        2     67108864          128     3909263.134  17179869184 1073741824000        4.395      274.666
         int    coalesced      500        1        2    134217728           64     3908977.736  17179869184 1073741824000        4.395      274.686
         int    coalesced      500        1        2    268435456           32     3908834.057  17179869184 1073741824000        4.395      274.696
         int    coalesced      500        1        2    536870912           16     3908779.165  17179869184 1073741824000        4.395      274.700
         int    coalesced      500        1        2   1073741824            8     3908796.184  17179869184 1073741824000        4.395      274.699
         int    coalesced      500        1        2   2147483648            4     3908739.477  17179869184 1073741824000        4.395      274.703
         int    coalesced      500        1        2   4294967296            2     3908755.305  17179869184 1073741824000        4.395      274.702
         int    coalesced      500        1        2   8588886016            1     3908231.321  17177772032 1073610752000        4.395      274.705
