        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      505        2        1            8     16777216    65463956.088    268435456  16944988160        0.004        0.259
         int    coalesced      505        2        1           16     16777216    65463941.334    536870912  33889976320        0.008        0.518
         int    coalesced      505        2        1           32     16777216    65668173.490   1073741824  67779952640        0.016        1.032
         int    coalesced      505        2        1           64     16777216    66440996.321   2147483648 135559905280        0.032        2.040
         int    coalesced      505        2        1          128     16777216    67888524.896   4294967296 271119810560        0.063        3.994
         int    coalesced      505        2        1          256     16777216    69828151.786   8589934592 542239621120        0.123        7.765
         int    coalesced      505        2        1          512      8388608    36489747.191   8589934592 542239621120        0.235       14.860
         int    coalesced      505        2        1         1024      4194304    19254353.539   8589934592 542239621120        0.446       28.162
         int    coalesced      505        2        1         2048      2097152    10910959.909   8589934592 542239621120        0.787       49.697
         int    coalesced      505        2        1         4096      1048576     6257882.735   8589934592 542239621120        1.373       86.649
         int    coalesced      505        2        1         8192       524288     4091831.174   8589934592 542239621120        2.099      132.518
         int    coalesced      505        2        1        16384       262144     3068949.205   8589934592 542239621120        2.799      176.686
         int    coalesced      505        2        1        32768       131072     2503820.157   8589934592 542239621120        3.431      216.565
         int    coalesced      505        2        1        65536        65536     2252574.544   8589934592 542239621120        3.813      240.720
         int    coalesced      505        2        1       131072        32768     2121533.639   8589934592 542239621120        4.049      255.589
         int    coalesced      505        2        1       262144        16384     2058860.437   8589934592 542239621120        4.172      263.369
         int    coalesced      505        2        1       524288         8192     2039651.609   8589934592 542239621120        4.211      265.849
         int    coalesced      505        2        1      1048576         4096     2029181.745   8589934592 542239621120        4.233      267.221
         int    coalesced      505        2        1      2097152         2048     2024978.570   8589934592 542239621120        4.242      267.775
         int    coalesced      505        2        1      4194304         1024     2022065.081   8589934592 542239621120        4.248      268.161
         int    coalesced      505        2        1      8388608          512     2021027.641   8589934592 542239621120        4.250      268.299
         int    coalesced      505        2        1     16777216          256     2020318.938   8589934592 542239621120        4.252      268.393
         int    coalesced      505        2        1     33554432          128     2021080.797   8589934592 542239621120        4.250      268.292
         int    coalesced      505        2        1     67108864           64     2020239.903   8589934592 542239621120        4.252      268.404
         int    coalesced      505        2        1    134217728           32     2020176.458   8589934592 542239621120        4.252      268.412
         int    coalesced      505        2        1    268435456           16     2020399.774   8589934592 542239621120        4.252      268.382
         int    coalesced      505        2        1    536870912            8     2020070.291   8589934592 542239621120        4.252      268.426
         int    coalesced      505        2        1   1073741824            4     2020736.098   8589934592 542239621120        4.251      268.338
         int    coalesced      505        2        1   2147483648            2     2020466.924   8589934592 542239621120        4.251      268.373
         int    coalesced      505        2        1   4293918720            1     2019312.384   8587837440 542107238400        4.253      268.461
