        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       32       16        2           32     16777216     9552592.439   1073741824  17179869184        0.112        1.798
 signed_char    coalesced       32       16        2           64     16777216    10071493.403   2147483648  34359738368        0.213        3.412
 signed_char    coalesced       32       16        2          128     16777216    10071487.751   4294967296  68719476736        0.426        6.823
 signed_char    coalesced       32       16        2          256     16777216    10910810.369   8589934592 137438953472        0.787       12.597
 signed_char    coalesced       32       16        2          512     16777216    12019432.352  17179869184 274877906944        1.429       22.869
 signed_char    coalesced       32       16        2         1024      8388608     7273905.667  17179869184 274877906944        2.362       37.790
 signed_char    coalesced       32       16        2         2048      4194304     4343817.733  17179869184 274877906944        3.955       63.280
 signed_char    coalesced       32       16        2         4096      2097152     2711688.743  17179869184 274877906944        6.335      101.368
 signed_char    coalesced       32       16        2         8192      1048576     1888496.213  17179869184 274877906944        9.097      145.554
 signed_char    coalesced       32       16        2        16384       524288     1461359.482  17179869184 274877906944       11.756      188.097
 signed_char    coalesced       32       16        2        32768       262144     1252161.137  17179869184 274877906944       13.720      219.523
 signed_char    coalesced       32       16        2        65536       131072     1142753.472  17179869184 274877906944       15.034      240.540
 signed_char    coalesced       32       16        2       131072        65536     1087966.181  17179869184 274877906944       15.791      252.653
 signed_char    coalesced       32       16        2       262144        32768     1062090.494  17179869184 274877906944       16.176      258.808
 signed_char    coalesced       32       16        2       524288        16384     1049153.544  17179869184 274877906944       16.375      262.000
 signed_char    coalesced       32       16        2      1048576         8192     1042616.890  17179869184 274877906944       16.478      263.642
 signed_char    coalesced       32       16        2      2097152         4096     1039000.402  17179869184 274877906944       16.535      264.560
 signed_char    coalesced       32       16        2      4194304         2048     1037646.453  17179869184 274877906944       16.557      264.905
 signed_char    coalesced       32       16        2      8388608         1024     1036819.503  17179869184 274877906944       16.570      265.116
 signed_char    coalesced       32       16        2     16777216          512     1036386.346  17179869184 274877906944       16.577      265.227
 signed_char    coalesced       32       16        2     33554432          256     1036126.202  17179869184 274877906944       16.581      265.294
 signed_char    coalesced       32       16        2     67108864          128     1036092.278  17179869184 274877906944       16.581      265.303
 signed_char    coalesced       32       16        2    134217728           64     1036029.108  17179869184 274877906944       16.582      265.319
 signed_char    coalesced       32       16        2    268435456           32     1036000.574  17179869184 274877906944       16.583      265.326
 signed_char    coalesced       32       16        2    536870912           16     1035983.873  17179869184 274877906944       16.583      265.330
 signed_char    coalesced       32       16        2   1073741824            8     1035926.701  17179869184 274877906944       16.584      265.345
 signed_char    coalesced       32       16        2   2147483648            4     1035943.554  17179869184 274877906944       16.584      265.341
 signed_char    coalesced       32       16        2   4294967296            2     1035925.530  17179869184 274877906944       16.584      265.345
 signed_char    coalesced       32       16        2   8588886016            1     1035912.357  17177772032 274844352512       16.582      265.316
