        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       16        4        2            8     16777216     7273888.567    268435456   2147483648        0.037        0.295
 signed_char    coalesced       16        4        2           16     16777216     7701718.776    536870912   4294967296        0.070        0.558
 signed_char    coalesced       16        4        2           32     16777216     7701735.448   1073741824   8589934592        0.139        1.115
 signed_char    coalesced       16        4        2           64     16777216     8379461.465   2147483648  17179869184        0.256        2.050
 signed_char    coalesced       16        4        2          128     16777216    10071448.884   4294967296  34359738368        0.426        3.412
 signed_char    coalesced       16        4        2          256     16777216    11902616.446   8589934592  68719476736        0.722        5.773
 signed_char    coalesced       16        4        2          512     16777216    14547612.383  17179869184 137438953472        1.181        9.448
 signed_char    coalesced       16        4        2         1024      8388608     9029590.083  17179869184 137438953472        1.903       15.221
 signed_char    coalesced       16        4        2         2048      4194304     6546496.623  17179869184 137438953472        2.624       20.994
 signed_char    coalesced       16        4        2         4096      2097152     5110746.202  17179869184 137438953472        3.362       26.892
 signed_char    coalesced       16        4        2         8192      1048576     4409525.472  17179869184 137438953472        3.896       31.169
 signed_char    coalesced       16        4        2        16384       524288     4091577.910  17179869184 137438953472        4.199       33.591
 signed_char    coalesced       16        4        2        32768       262144     3922938.956  17179869184 137438953472        4.379       35.035
 signed_char    coalesced       16        4        2        65536       131072     3839397.767  17179869184 137438953472        4.475       35.797
 signed_char    coalesced       16        4        2       131072        65536     3801335.178  17179869184 137438953472        4.519       36.155
 signed_char    coalesced       16        4        2       262144        32768     3778968.731  17179869184 137438953472        4.546       36.369
 signed_char    coalesced       16        4        2       524288        16384     3768128.152  17179869184 137438953472        4.559       36.474
 signed_char    coalesced       16        4        2      1048576         8192     3762344.303  17179869184 137438953472        4.566       36.530
 signed_char    coalesced       16        4        2      2097152         4096     3759376.112  17179869184 137438953472        4.570       36.559
 signed_char    coalesced       16        4        2      4194304         2048     3758036.606  17179869184 137438953472        4.572       36.572
 signed_char    coalesced       16        4        2      8388608         1024     3757331.640  17179869184 137438953472        4.572       36.579
 signed_char    coalesced       16        4        2     16777216          512     3757005.134  17179869184 137438953472        4.573       36.582
 signed_char    coalesced       16        4        2     33554432          256     3756832.697  17179869184 137438953472        4.573       36.584
 signed_char    coalesced       16        4        2     67108864          128     3756699.663  17179869184 137438953472        4.573       36.585
 signed_char    coalesced       16        4        2    134217728           64     3756636.337  17179869184 137438953472        4.573       36.586
 signed_char    coalesced       16        4        2    268435456           32     3756589.398  17179869184 137438953472        4.573       36.586
 signed_char    coalesced       16        4        2    536870912           16     3756636.028  17179869184 137438953472        4.573       36.586
 signed_char    coalesced       16        4        2   1073741824            8     3756592.498  17179869184 137438953472        4.573       36.586
 signed_char    coalesced       16        4        2   2147483648            4     3756618.135  17179869184 137438953472        4.573       36.586
 signed_char    coalesced       16        4        2   4294967296            2     3756659.118  17179869184 137438953472        4.573       36.585
 signed_char    coalesced       16        4        2   8588886016            1     3756093.986  17177772032 137422176256        4.573       36.586
