        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      215        1        2           16     16777216    39278665.189    536870912   7214202880        0.014        0.184
        long    coalesced      215        1        2           32     16777216    39278611.605   1073741824  14428405760        0.027        0.367
        long    coalesced      215        1        2           64     16777216    39278614.234   2147483648  28856811520        0.055        0.735
        long    coalesced      215        1        2          128     16777216    40285733.300   4294967296  57713623040        0.107        1.433
        long    coalesced      215        1        2          256     16777216    43642884.503   8589934592 115427246080        0.197        2.645
        long    coalesced      215        1        2          512     16777216    43642861.006  17179869184 230854492160        0.394        5.290
        long    coalesced      215        1        2         1024      8388608    23380356.081  17179869184 230854492160        0.735        9.874
        long    coalesced      215        1        2         2048      4194304    12703158.545  17179869184 230854492160        1.352       18.173
        long    coalesced      215        1        2         4096      2097152     7346325.570  17179869184 230854492160        2.339       31.424
        long    coalesced      215        1        2         8192      1048576     4676401.645  17179869184 230854492160        3.674       49.366
        long    coalesced      215        1        2        16384       524288     3372169.240  17179869184 230854492160        5.095       68.459
        long    coalesced      215        1        2        32768       262144     2710348.920  17179869184 230854492160        6.339       85.175
        long    coalesced      215        1        2        65536       131072     2376378.119  17179869184 230854492160        7.229       97.146
        long    coalesced      215        1        2       131072        65536     2211819.364  17179869184 230854492160        7.767      104.373
        long    coalesced      215        1        2       262144        32768     2129132.178  17179869184 230854492160        8.069      108.427
        long    coalesced      215        1        2       524288        16384     2087560.244  17179869184 230854492160        8.230      110.586
        long    coalesced      215        1        2      1048576         8192     2066885.285  17179869184 230854492160        8.312      111.692
        long    coalesced      215        1        2      2097152         4096     2056531.901  17179869184 230854492160        8.354      112.254
        long    coalesced      215        1        2      4194304         2048     2051365.903  17179869184 230854492160        8.375      112.537
        long    coalesced      215        1        2      8388608         1024     2048733.144  17179869184 230854492160        8.386      112.682
        long    coalesced      215        1        2     16777216          512     2047486.223  17179869184 230854492160        8.391      112.750
        long    coalesced      215        1        2     33554432          256     2046811.848  17179869184 230854492160        8.393      112.787
        long    coalesced      215        1        2     67108864          128     2046532.720  17179869184 230854492160        8.395      112.803
        long    coalesced      215        1        2    134217728           64     2046327.109  17179869184 230854492160        8.395      112.814
        long    coalesced      215        1        2    268435456           32     2046227.184  17179869184 230854492160        8.396      112.820
        long    coalesced      215        1        2    536870912           16     2046196.216  17179869184 230854492160        8.396      112.821
        long    coalesced      215        1        2   1073741824            8     2046220.230  17179869184 230854492160        8.396      112.820
        long    coalesced      215        1        2   2147483648            4     2046186.415  17179869184 230854492160        8.396      112.822
        long    coalesced      215        1        2   4294967296            2     2046166.747  17179869184 230854492160        8.396      112.823
        long    coalesced      215        1        2   8588886016            1     2045927.762  17177772032 230826311680        8.396      112.822
