        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      216        1        1            8     16777216    37408189.798    268435456   3623878656        0.007        0.097
        long    coalesced      216        1        1           16     16777216    37408191.731    536870912   7247757312        0.014        0.194
        long    coalesced      216        1        1           32     16777216    37408180.788   1073741824  14495514624        0.029        0.387
        long    coalesced      216        1        1           64     16777216    38011534.857   2147483648  28991029248        0.056        0.763
        long    coalesced      216        1        1          128     16777216    39278542.169   4294967296  57982058496        0.109        1.476
        long    coalesced      216        1        1          256     16777216    41288109.542   8589934592 115964116992        0.208        2.809
        long    coalesced      216        1        1          512      8388608    22138512.444   8589934592 115964116992        0.388        5.238
        long    coalesced      216        1        1         1024      4194304    12059471.140   8589934592 115964116992        0.712        9.616
        long    coalesced      216        1        1         2048      2097152     7014301.591   8589934592 115964116992        1.225       16.533
        long    coalesced      216        1        1         4096      1048576     4463797.946   8589934592 115964116992        1.924       25.979
        long    coalesced      216        1        1         8192       524288     3182583.653   8589934592 115964116992        2.699       36.437
        long    coalesced      216        1        1        16384       262144     2557522.551   8589934592 115964116992        3.359       45.342
        long    coalesced      216        1        1        32768       131072     2250629.510   8589934592 115964116992        3.817       51.525
        long    coalesced      216        1        1        65536        65536     2092559.537   8589934592 115964116992        4.105       55.417
        long    coalesced      216        1        1       131072        32768     2009504.006   8589934592 115964116992        4.275       57.708
        long    coalesced      216        1        1       262144        16384     1968252.963   8589934592 115964116992        4.364       58.917
        long    coalesced      216        1        1       524288         8192     1946822.438   8589934592 115964116992        4.412       59.566
        long    coalesced      216        1        1      1048576         4096     1936393.347   8589934592 115964116992        4.436       59.887
        long    coalesced      216        1        1      2097152         2048     1931034.993   8589934592 115964116992        4.448       60.053
        long    coalesced      216        1        1      4194304         1024     1928468.851   8589934592 115964116992        4.454       60.133
        long    coalesced      216        1        1      8388608          512     1927176.147   8589934592 115964116992        4.457       60.173
        long    coalesced      216        1        1     16777216          256     1926490.788   8589934592 115964116992        4.459       60.194
        long    coalesced      216        1        1     33554432          128     1926146.583   8589934592 115964116992        4.460       60.205
        long    coalesced      216        1        1     67108864           64     1925992.816   8589934592 115964116992        4.460       60.210
        long    coalesced      216        1        1    134217728           32     1925876.958   8589934592 115964116992        4.460       60.214
        long    coalesced      216        1        1    268435456           16     1925891.566   8589934592 115964116992        4.460       60.213
        long    coalesced      216        1        1    536870912            8     1925831.598   8589934592 115964116992        4.460       60.215
        long    coalesced      216        1        1   1073741824            4     1925822.094   8589934592 115964116992        4.460       60.215
        long    coalesced      216        1        1   2147483648            2     1925839.695   8589934592 115964116992        4.460       60.215
        long    coalesced      216        1        1   4293918720            1     1925368.460   8587837440 115935805440        4.460       60.215
