        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      155        1        2           16     16777216   144709488.375    536870912   5200936960        0.004        0.036
      double    coalesced      155        1        2           32     16777216   145435888.883   1073741824  10401873920        0.007        0.072
      double    coalesced      155        1        2           64     16777216   145475121.832   2147483648  20803747840        0.015        0.143
      double    coalesced      155        1        2          128     16777216   146036576.106   4294967296  41607495680        0.029        0.285
      double    coalesced      155        1        2          256     16777216   147553318.599   8589934592  83214991360        0.058        0.564
      double    coalesced      155        1        2          512     16777216   149632677.975  17179869184 166429982720        0.115        1.112
      double    coalesced      155        1        2         1024      8388608    77016514.123  17179869184 166429982720        0.223        2.161
      double    coalesced      155        1        2         2048      4194304    39552183.718  17179869184 166429982720        0.434        4.208
      double    coalesced      155        1        2         4096      2097152    20948866.968  17179869184 166429982720        0.820        7.945
      double    coalesced      155        1        2         8192      1048576    11608693.385  17179869184 166429982720        1.480       14.337
      double    coalesced      155        1        2        16384       524288     6955984.393  17179869184 166429982720        2.470       23.926
      double    coalesced      155        1        2        32768       262144     4603370.865  17179869184 166429982720        3.732       36.154
      double    coalesced      155        1        2        65536       131072     3409968.046  17179869184 166429982720        5.038       48.807
      double    coalesced      155        1        2       131072        65536     2821471.458  17179869184 166429982720        6.089       58.987
      double    coalesced      155        1        2       262144        32768     2531503.565  17179869184 166429982720        6.786       65.744
      double    coalesced      155        1        2       524288        16384     2382824.528  17179869184 166429982720        7.210       69.846
      double    coalesced      155        1        2      1048576         8192     2310779.895  17179869184 166429982720        7.435       72.023
      double    coalesced      155        1        2      2097152         4096     2273532.294  17179869184 166429982720        7.556       73.203
      double    coalesced      155        1        2      4194304         2048     2255456.086  17179869184 166429982720        7.617       73.790
      double    coalesced      155        1        2      8388608         1024     2246355.323  17179869184 166429982720        7.648       74.089
      double    coalesced      155        1        2     16777216          512     2241871.413  17179869184 166429982720        7.663       74.237
      double    coalesced      155        1        2     33554432          256     2239617.973  17179869184 166429982720        7.671       74.312
      double    coalesced      155        1        2     67108864          128     2238466.497  17179869184 166429982720        7.675       74.350
      double    coalesced      155        1        2    134217728           64     2237941.979  17179869184 166429982720        7.677       74.367
      double    coalesced      155        1        2    268435456           32     2237633.279  17179869184 166429982720        7.678       74.378
      double    coalesced      155        1        2    536870912           16     2237511.726  17179869184 166429982720        7.678       74.382
      double    coalesced      155        1        2   1073741824            8     2237395.691  17179869184 166429982720        7.679       74.386
      double    coalesced      155        1        2   2147483648            4     2237390.649  17179869184 166429982720        7.679       74.386
      double    coalesced      155        1        2   4294967296            2     2237316.316  17179869184 166429982720        7.679       74.388
      double    coalesced      155        1        2   8588886016            1     2237104.789  17177772032 166409666560        7.679       74.386
