        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      512        1        1            4     16777216    61099756.282    134217728   8589934592        0.002        0.141
         int    coalesced      512        1        1            8     16777216    61099695.369    268435456  17179869184        0.004        0.281
         int    coalesced      512        1        1           16     16777216    61369930.363    536870912  34359738368        0.009        0.560
         int    coalesced      512        1        1           32     16777216    62018450.575   1073741824  68719476736        0.017        1.108
         int    coalesced      512        1        1           64     16777216    65463898.860   2147483648 137438953472        0.033        2.099
         int    coalesced      512        1        1          128     16777216    65463929.991   4294967296 274877906944        0.066        4.199
         int    coalesced      512        1        1          256     16777216    68082479.525   8589934592 549755813888        0.126        8.075
         int    coalesced      512        1        1          512      8388608    35707767.233   8589934592 549755813888        0.241       15.396
         int    coalesced      512        1        1         1024      4194304    19639426.894   8589934592 549755813888        0.437       27.992
         int    coalesced      512        1        1         2048      2097152    11582414.157   8589934592 549755813888        0.742       47.465
         int    coalesced      512        1        1         4096      1048576     7598754.499   8589934592 549755813888        1.130       72.348
         int    coalesced      512        1        1         8192       524288     5564770.866   8589934592 549755813888        1.544       98.792
         int    coalesced      512        1        1        16384       262144     4500921.932   8589934592 549755813888        1.908      122.143
         int    coalesced      512        1        1        32768       131072     4040214.369   8589934592 549755813888        2.126      136.071
         int    coalesced      512        1        1        65536        65536     3774315.200   8589934592 549755813888        2.276      145.657
         int    coalesced      512        1        1       131072        32768     3637447.376   8589934592 549755813888        2.362      151.138
         int    coalesced      512        1        1       262144        16384     3574261.386   8589934592 549755813888        2.403      153.810
         int    coalesced      512        1        1       524288         8192     3540417.056   8589934592 549755813888        2.426      155.280
         int    coalesced      512        1        1      1048576         4096     3523578.657   8589934592 549755813888        2.438      156.022
         int    coalesced      512        1        1      2097152         2048     3515594.839   8589934592 549755813888        2.443      156.376
         int    coalesced      512        1        1      4194304         1024     3511433.297   8589934592 549755813888        2.446      156.562
         int    coalesced      512        1        1      8388608          512     3509390.320   8589934592 549755813888        2.448      156.653
         int    coalesced      512        1        1     16777216          256     3508337.997   8589934592 549755813888        2.448      156.700
         int    coalesced      512        1        1     33554432          128     3507833.718   8589934592 549755813888        2.449      156.722
         int    coalesced      512        1        1     67108864           64     3507540.535   8589934592 549755813888        2.449      156.735
         int    coalesced      512        1        1    134217728           32     3507414.864   8589934592 549755813888        2.449      156.741
         int    coalesced      512        1        1    268435456           16     3507419.325   8589934592 549755813888        2.449      156.741
         int    coalesced      512        1        1    536870912            8     3507352.289   8589934592 549755813888        2.449      156.744
         int    coalesced      512        1        1   1073741824            4     3507338.409   8589934592 549755813888        2.449      156.744
         int    coalesced      512        1        1   2147483648            2     3507292.840   8589934592 549755813888        2.449      156.746
         int    coalesced      512        1        1   4293918720            1     3506441.132   8587837440 549621596160        2.449      156.746
