        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      512        1        1            4     16777216    69827977.638    134217728   8589934592        0.002        0.123
       float    coalesced      512        1        1            8     16777216    69827950.025    268435456  17179869184        0.004        0.246
       float    coalesced      512        1        1           16     16777216    70253734.181    536870912  34359738368        0.008        0.489
       float    coalesced      512        1        1           32     16777216    70659468.649   1073741824  68719476736        0.015        0.973
       float    coalesced      512        1        1           64     16777216    72010079.882   2147483648 137438953472        0.030        1.909
       float    coalesced      512        1        1          128     16777216    73646643.968   4294967296 274877906944        0.058        3.732
       float    coalesced      512        1        1          256     16777216    76374328.213   8589934592 549755813888        0.112        7.198
       float    coalesced      512        1        1          512      8388608    39847556.139   8589934592 549755813888        0.216       13.796
       float    coalesced      512        1        1         1024      4194304    21821330.762   8589934592 549755813888        0.394       25.194
       float    coalesced      512        1        1         2048      2097152    12333054.767   8589934592 549755813888        0.696       44.576
       float    coalesced      512        1        1         4096      1048576     7910377.733   8589934592 549755813888        1.086       69.498
       float    coalesced      512        1        1         8192       524288     5588336.795   8589934592 549755813888        1.537       98.376
       float    coalesced      512        1        1        16384       262144     4500719.091   8589934592 549755813888        1.909      122.148
       float    coalesced      512        1        1        32768       131072     3886969.748   8589934592 549755813888        2.210      141.436
       float    coalesced      512        1        1        65536        65536     3580177.660   8589934592 549755813888        2.399      153.555
       float    coalesced      512        1        1       131072        32768     3426770.996   8589934592 549755813888        2.507      160.430
       float    coalesced      512        1        1       262144        16384     3350073.063   8589934592 549755813888        2.564      164.103
       float    coalesced      512        1        1       524288         8192     3311666.918   8589934592 549755813888        2.594      166.006
       float    coalesced      512        1        1      1048576         4096     3292485.183   8589934592 549755813888        2.609      166.973
       float    coalesced      512        1        1      2097152         2048     3282901.481   8589934592 549755813888        2.617      167.460
       float    coalesced      512        1        1      4194304         1024     3278065.416   8589934592 549755813888        2.620      167.707
       float    coalesced      512        1        1      8388608          512     3275726.749   8589934592 549755813888        2.622      167.827
       float    coalesced      512        1        1     16777216          256     3274490.111   8589934592 549755813888        2.623      167.891
       float    coalesced      512        1        1     33554432          128     3273931.252   8589934592 549755813888        2.624      167.919
       float    coalesced      512        1        1     67108864           64     3273638.867   8589934592 549755813888        2.624      167.934
       float    coalesced      512        1        1    134217728           32     3273479.917   8589934592 549755813888        2.624      167.942
       float    coalesced      512        1        1    268435456           16     3273420.491   8589934592 549755813888        2.624      167.945
       float    coalesced      512        1        1    536870912            8     3273377.208   8589934592 549755813888        2.624      167.948
       float    coalesced      512        1        1   1073741824            4     3273351.127   8589934592 549755813888        2.624      167.949
       float    coalesced      512        1        1   2147483648            2     3273347.957   8589934592 549755813888        2.624      167.949
       float    coalesced      512        1        1   4293918720            1     3272534.082   8587837440 549621596160        2.624      167.950
