        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       64        1        2            2     16777216    10910776.676     67108864   2147483648        0.006        0.197
 signed_char    coalesced       64        1        2            4     16777216    10910760.705    134217728   4294967296        0.012        0.394
 signed_char    coalesced       64        1        2            8     16777216    10910759.792    268435456   8589934592        0.025        0.787
 signed_char    coalesced       64        1        2           16     16777216    11902628.037    536870912  17179869184        0.045        1.443
 signed_char    coalesced       64        1        2           32     16777216    13092883.421   1073741824  34359738368        0.082        2.624
 signed_char    coalesced       64        1        2           64     16777216    14942766.107   2147483648  68719476736        0.144        4.599
 signed_char    coalesced       64        1        2          128     16777216    19252641.734   4294967296 137438953472        0.223        7.139
 signed_char    coalesced       64        1        2          256     16777216    22444824.520   8589934592 274877906944        0.383       12.247
 signed_char    coalesced       64        1        2          512     16777216    29564460.992  17179869184 549755813888        0.581       18.595
 signed_char    coalesced       64        1        2         1024      8388608    21821362.803  17179869184 549755813888        0.787       25.193
 signed_char    coalesced       64        1        2         2048      4194304    17457733.599  17179869184 549755813888        0.984       31.491
 signed_char    coalesced       64        1        2         4096      2097152    15591301.733  17179869184 549755813888        1.102       35.260
 signed_char    coalesced       64        1        2         8192      1048576    14620987.624  17179869184 549755813888        1.175       37.600
 signed_char    coalesced       64        1        2        16384       524288    14160395.082  17179869184 549755813888        1.213       38.823
 signed_char    coalesced       64        1        2        32768       262144    13926832.161  17179869184 549755813888        1.234       39.475
 signed_char    coalesced       64        1        2        65536       131072    13808822.901  17179869184 549755813888        1.244       39.812
 signed_char    coalesced       64        1        2       131072        65536    13752291.487  17179869184 549755813888        1.249       39.976
 signed_char    coalesced       64        1        2       262144        32768    13721554.943  17179869184 549755813888        1.252       40.065
 signed_char    coalesced       64        1        2       524288        16384    13707756.426  17179869184 549755813888        1.253       40.105
 signed_char    coalesced       64        1        2      1048576         8192    13701475.027  17179869184 549755813888        1.254       40.124
 signed_char    coalesced       64        1        2      2097152         4096    13698178.619  17179869184 549755813888        1.254       40.133
 signed_char    coalesced       64        1        2      4194304         2048    13696573.075  17179869184 549755813888        1.254       40.138
 signed_char    coalesced       64        1        2      8388608         1024    13695556.494  17179869184 549755813888        1.254       40.141
 signed_char    coalesced       64        1        2     16777216          512    13695089.104  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2     33554432          256    13695018.756  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2     67108864          128    13695069.574  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2    134217728           64    13694875.845  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2    268435456           32    13694909.742  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2    536870912           16    13694610.320  17179869184 549755813888        1.254       40.144
 signed_char    coalesced       64        1        2   1073741824            8    13694868.915  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2   2147483648            4    13694770.119  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2   4294967296            2    13694842.865  17179869184 549755813888        1.254       40.143
 signed_char    coalesced       64        1        2   8588886016            1    13692981.281  17177772032 549688705024        1.254       40.144
