        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      512        1        2            8     16777216    73646918.896    268435456  17179869184        0.004        0.233
       float    coalesced      512        1        2           16     16777216    73646921.445    536870912  34359738368        0.007        0.467
       float    coalesced      512        1        2           32     16777216    74448273.198   1073741824  68719476736        0.014        0.923
       float    coalesced      512        1        2           64     16777216    74815943.398   2147483648 137438953472        0.029        1.837
       float    coalesced      512        1        2          128     16777216    76102465.011   4294967296 274877906944        0.056        3.612
       float    coalesced      512        1        2          256     16777216    78556682.117   8589934592 549755813888        0.109        6.998
       float    coalesced      512        1        2          512     16777216    81829890.844  17179869184 1099511627776        0.210       13.437
       float    coalesced      512        1        2         1024      8388608    42234976.114  17179869184 1099511627776        0.407       26.033
       float    coalesced      512        1        2         2048      4194304    22912675.537  17179869184 1099511627776        0.750       47.987
       float    coalesced      512        1        2         4096      2097152    13229277.189  17179869184 1099511627776        1.299       83.112
       float    coalesced      512        1        2         8192      1048576     8200873.155  17179869184 1099511627776        2.095      134.073
       float    coalesced      512        1        2        16384       524288     5951683.937  17179869184 1099511627776        2.887      184.740
       float    coalesced      512        1        2        32768       262144     4773819.735  17179869184 1099511627776        3.599      230.321
       float    coalesced      512        1        2        65536       131072     4158492.031  17179869184 1099511627776        4.131      264.402
       float    coalesced      512        1        2       131072        65536     3863275.441  17179869184 1099511627776        4.447      284.606
       float    coalesced      512        1        2       262144        32768     3710081.431  17179869184 1099511627776        4.631      296.358
       float    coalesced      512        1        2       524288        16384     3635620.402  17179869184 1099511627776        4.725      302.428
       float    coalesced      512        1        2      1048576         8192     3597982.873  17179869184 1099511627776        4.775      305.591
       float    coalesced      512        1        2      2097152         4096     3579442.199  17179869184 1099511627776        4.800      307.174
       float    coalesced      512        1        2      4194304         2048     3569623.550  17179869184 1099511627776        4.813      308.019
       float    coalesced      512        1        2      8388608         1024     3564899.974  17179869184 1099511627776        4.819      308.427
       float    coalesced      512        1        2     16777216          512     3562543.987  17179869184 1099511627776        4.822      308.631
       float    coalesced      512        1        2     33554432          256     3561346.630  17179869184 1099511627776        4.824      308.735
       float    coalesced      512        1        2     67108864          128     3560830.763  17179869184 1099511627776        4.825      308.780
       float    coalesced      512        1        2    134217728           64     3560520.119  17179869184 1099511627776        4.825      308.806
       float    coalesced      512        1        2    268435456           32     3560340.088  17179869184 1099511627776        4.825      308.822
       float    coalesced      512        1        2    536870912           16     3560320.864  17179869184 1099511627776        4.825      308.824
       float    coalesced      512        1        2   1073741824            8     3560277.929  17179869184 1099511627776        4.825      308.827
       float    coalesced      512        1        2   2147483648            4     3560252.808  17179869184 1099511627776        4.825      308.830
       float    coalesced      512        1        2   4294967296            2     3560268.351  17179869184 1099511627776        4.825      308.828
       float    coalesced      512        1        2   8588886016            1     3559831.909  17177772032 1099377410048        4.825      308.828
