        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      420        1        1            8     16777216   246451415.868    268435456   7046430720        0.001        0.029
        long    coalesced      420        1        1           16     16777216   246642637.849    536870912  14092861440        0.002        0.057
        long    coalesced      420        1        1           32     16777216   247307173.445   1073741824  28185722880        0.004        0.114
        long    coalesced      420        1        1           64     16777216   247834674.543   2147483648  56371445760        0.009        0.227
        long    coalesced      420        1        1          128     16777216   249395306.343   4294967296 112742891520        0.017        0.452
        long    coalesced      420        1        1          256     16777216   251783442.023   8589934592 225485783040        0.034        0.896
        long    coalesced      420        1        1          512      8388608   127906069.790   8589934592 225485783040        0.067        1.763
        long    coalesced      420        1        1         1024      4194304    65463987.792   8589934592 225485783040        0.131        3.444
        long    coalesced      420        1        1         2048      2097152    33571507.407   8589934592 225485783040        0.256        6.717
        long    coalesced      420        1        1         4096      1048576    17900584.339   8589934592 225485783040        0.480       12.597
        long    coalesced      420        1        1         8192       524288    10071691.722   8589934592 225485783040        0.853       22.388
        long    coalesced      420        1        1        16384       262144     6137545.824   8589934592 225485783040        1.400       36.739
        long    coalesced      420        1        1        32768       131072     4140519.154   8589934592 225485783040        2.075       54.458
        long    coalesced      420        1        1        65536        65536     3164846.878   8589934592 225485783040        2.714       71.247
        long    coalesced      420        1        1       131072        32768     2675179.908   8589934592 225485783040        3.211       84.288
        long    coalesced      420        1        1       262144        16384     2429611.654   8589934592 225485783040        3.536       92.807
        long    coalesced      420        1        1       524288         8192     2304836.518   8589934592 225485783040        3.727       97.832
        long    coalesced      420        1        1      1048576         4096     2243852.950   8589934592 225485783040        3.828      100.490
        long    coalesced      420        1        1      2097152         2048     2213243.081   8589934592 225485783040        3.881      101.880
        long    coalesced      420        1        1      4194304         1024     2197923.739   8589934592 225485783040        3.908      102.590
        long    coalesced      420        1        1      8388608          512     2190114.082   8589934592 225485783040        3.922      102.956
        long    coalesced      420        1        1     16777216          256     2186314.048   8589934592 225485783040        3.929      103.135
        long    coalesced      420        1        1     33554432          128     2184422.095   8589934592 225485783040        3.932      103.224
        long    coalesced      420        1        1     67108864           64     2183440.559   8589934592 225485783040        3.934      103.271
        long    coalesced      420        1        1    134217728           32     2182963.262   8589934592 225485783040        3.935      103.293
        long    coalesced      420        1        1    268435456           16     2182692.310   8589934592 225485783040        3.935      103.306
        long    coalesced      420        1        1    536870912            8     2182570.170   8589934592 225485783040        3.936      103.312
        long    coalesced      420        1        1   1073741824            4     2182556.651   8589934592 225485783040        3.936      103.313
        long    coalesced      420        1        1   2147483648            2     2182506.468   8589934592 225485783040        3.936      103.315
        long    coalesced      420        1        1   4293918720            1     2181963.810   8587837440 225430732800        3.936      103.316
