        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      128        4        2           32     16777216    22574119.030   1073741824  17179869184        0.048        0.761
       float    coalesced      128        4        2           64     16777216    22770325.576   2147483648  34359738368        0.094        1.509
       float    coalesced      128        4        2          128     16777216    23105212.332   4294967296  68719476736        0.186        2.974
       float    coalesced      128        4        2          256     16777216    23805360.740   8589934592 137438953472        0.361        5.773
       float    coalesced      128        4        2          512     16777216    24954057.074  17179869184 274877906944        0.688       11.015
       float    coalesced      128        4        2         1024      8388608    13223644.117  17179869184 274877906944        1.299       20.787
       float    coalesced      128        4        2         2048      4194304     7274145.934  17179869184 274877906944        2.362       37.788
       float    coalesced      128        4        2         4096      2097152     4091852.186  17179869184 274877906944        4.199       67.177
       float    coalesced      128        4        2         8192      1048576     2520205.343  17179869184 274877906944        6.817      109.070
       float    coalesced      128        4        2        16384       524288     1732099.724  17179869184 274877906944        9.919      158.696
       float    coalesced      128        4        2        32768       262144     1328017.512  17179869184 274877906944       12.936      206.984
       float    coalesced      128        4        2        65536       131072     1092373.675  17179869184 274877906944       15.727      251.634
       float    coalesced      128        4        2       131072        65536     1023256.736  17179869184 274877906944       16.789      268.630
       float    coalesced      128        4        2       262144        32768      971623.912  17179869184 274877906944       17.682      282.906
       float    coalesced      128        4        2       524288        16384      945139.657  17179869184 274877906944       18.177      290.833
       float    coalesced      128        4        2      1048576         8192      932380.311  17179869184 274877906944       18.426      294.813
       float    coalesced      128        4        2      2097152         4096      926784.171  17179869184 274877906944       18.537      296.593
       float    coalesced      128        4        2      4194304         2048      923159.307  17179869184 274877906944       18.610      297.758
       float    coalesced      128        4        2      8388608         1024      921544.683  17179869184 274877906944       18.642      298.280
       float    coalesced      128        4        2     16777216          512      920772.764  17179869184 274877906944       18.658      298.530
       float    coalesced      128        4        2     33554432          256      920430.921  17179869184 274877906944       18.665      298.640
       float    coalesced      128        4        2     67108864          128      920220.755  17179869184 274877906944       18.669      298.709
       float    coalesced      128        4        2    134217728           64      920122.170  17179869184 274877906944       18.671      298.741
       float    coalesced      128        4        2    268435456           32      920067.899  17179869184 274877906944       18.672      298.758
       float    coalesced      128        4        2    536870912           16      920071.838  17179869184 274877906944       18.672      298.757
       float    coalesced      128        4        2   1073741824            8      920030.835  17179869184 274877906944       18.673      298.770
       float    coalesced      128        4        2   2147483648            4      920002.078  17179869184 274877906944       18.674      298.780
       float    coalesced      128        4        2   4294967296            2      919985.440  17179869184 274877906944       18.674      298.785
       float    coalesced      128        4        2   8588886016            1      919876.981  17177772032 274844352512       18.674      298.784
