        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      425        1        1            8     16777216   265491555.189    268435456   7130316800        0.001        0.027
        long    coalesced      425        1        1           16     16777216   265706974.076    536870912  14260633600        0.002        0.054
        long    coalesced      425        1        1           32     16777216   266197260.616   1073741824  28521267200        0.004        0.107
        long    coalesced      425        1        1           64     16777216   267091760.191   2147483648  57042534400        0.008        0.214
        long    coalesced      425        1        1          128     16777216   268745705.332   4294967296 114085068800        0.016        0.425
        long    coalesced      425        1        1          256     16777216   271206748.872   8589934592 228170137600        0.032        0.841
        long    coalesced      425        1        1          512      8388608   137473899.930   8589934592 228170137600        0.062        1.660
        long    coalesced      425        1        1         1024      4194304    69927380.064   8589934592 228170137600        0.123        3.263
        long    coalesced      425        1        1         2048      2097152    36118256.784   8589934592 228170137600        0.238        6.317
        long    coalesced      425        1        1         4096      1048576    19288789.758   8589934592 228170137600        0.445       11.829
        long    coalesced      425        1        1         8192       524288    10813605.968   8589934592 228170137600        0.794       21.100
        long    coalesced      425        1        1        16384       262144     6575967.863   8589934592 228170137600        1.306       34.698
        long    coalesced      425        1        1        32768       131072     4432769.361   8589934592 228170137600        1.938       51.473
        long    coalesced      425        1        1        65536        65536     3375812.233   8589934592 228170137600        2.545       67.590
        long    coalesced      425        1        1       131072        32768     2847345.984   8589934592 228170137600        3.017       80.134
        long    coalesced      425        1        1       262144        16384     2575776.250   8589934592 228170137600        3.335       88.583
        long    coalesced      425        1        1       524288         8192     2442795.280   8589934592 228170137600        3.516       93.405
        long    coalesced      425        1        1      1048576         4096     2375930.439   8589934592 228170137600        3.615       96.034
        long    coalesced      425        1        1      2097152         2048     2342650.755   8589934592 228170137600        3.667       97.398
        long    coalesced      425        1        1      4194304         1024     2325807.603   8589934592 228170137600        3.693       98.104
        long    coalesced      425        1        1      8388608          512     2317510.522   8589934592 228170137600        3.707       98.455
        long    coalesced      425        1        1     16777216          256     2313356.299   8589934592 228170137600        3.713       98.632
        long    coalesced      425        1        1     33554432          128     2311271.284   8589934592 228170137600        3.717       98.721
        long    coalesced      425        1        1     67108864           64     2310211.710   8589934592 228170137600        3.718       98.766
        long    coalesced      425        1        1    134217728           32     2309678.498   8589934592 228170137600        3.719       98.789
        long    coalesced      425        1        1    268435456           16     2309432.960   8589934592 228170137600        3.719       98.799
        long    coalesced      425        1        1    536870912            8     2309314.412   8589934592 228170137600        3.720       98.804
        long    coalesced      425        1        1   1073741824            4     2309248.473   8589934592 228170137600        3.720       98.807
        long    coalesced      425        1        1   2147483648            2     2309220.880   8589934592 228170137600        3.720       98.808
        long    coalesced      425        1        1   4293918720            1     2308600.811   8587837440 228114432000        3.720       98.811
