        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      128        8        1           32     16777216    21821340.293   1073741824  17179869184        0.049        0.787
       float    coalesced      128        8        1           64     16777216    21821278.051   2147483648  34359738368        0.098        1.575
       float    coalesced      128        8        1          128     16777216    21821339.906   4294967296  68719476736        0.197        3.149
       float    coalesced      128        8        1          256     16777216    22444737.971   8589934592 137438953472        0.383        6.123
       float    coalesced      128        8        1          512      8388608    11902604.016   8589934592 137438953472        0.722       11.547
       float    coalesced      128        8        1         1024      4194304     6234787.752   8589934592 137438953472        1.378       22.044
       float    coalesced      128        8        1         2048      2097152     3281970.878   8589934592 137438953472        2.617       41.877
       float    coalesced      128        8        1         4096      1048576     1872387.704   8589934592 137438953472        4.588       73.403
       float    coalesced      128        8        1         8192       524288     1169133.608   8589934592 137438953472        7.347      117.556
       float    coalesced      128        8        1        16384       262144      792070.618   8589934592 137438953472       10.845      173.519
       float    coalesced      128        8        1        32768       131072      613848.734   8589934592 137438953472       13.994      223.897
       float    coalesced      128        8        1        65536        65536      511558.962   8589934592 137438953472       16.792      268.667
       float    coalesced      128        8        1       131072        32768      479570.369   8589934592 137438953472       17.912      286.588
       float    coalesced      128        8        1       262144        16384      454734.483   8589934592 137438953472       18.890      302.240
       float    coalesced      128        8        1       524288         8192      443404.536   8589934592 137438953472       19.373      309.963
       float    coalesced      128        8        1      1048576         4096      436939.056   8589934592 137438953472       19.659      314.549
       float    coalesced      128        8        1      2097152         2048      433760.661   8589934592 137438953472       19.803      316.854
       float    coalesced      128        8        1      4194304         1024      432259.199   8589934592 137438953472       19.872      317.955
       float    coalesced      128        8        1      8388608          512      431655.069   8589934592 137438953472       19.900      318.400
       float    coalesced      128        8        1     16777216          256      431208.764   8589934592 137438953472       19.921      318.729
       float    coalesced      128        8        1     33554432          128      431047.261   8589934592 137438953472       19.928      318.849
       float    coalesced      128        8        1     67108864           64      430955.976   8589934592 137438953472       19.932      318.916
       float    coalesced      128        8        1    134217728           32      430915.208   8589934592 137438953472       19.934      318.947
       float    coalesced      128        8        1    268435456           16      430857.673   8589934592 137438953472       19.937      318.989
       float    coalesced      128        8        1    536870912            8      430807.384   8589934592 137438953472       19.939      319.026
       float    coalesced      128        8        1   1073741824            4      430852.592   8589934592 137438953472       19.937      318.993
       float    coalesced      128        8        1   2147483648            2      430854.364   8589934592 137438953472       19.937      318.992
       float    coalesced      128        8        1   4293918720            1      430717.451   8587837440 137405399040       19.938      319.015
