        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced       62        8        2           64     16777216    15019368.614   2147483648  16642998272        0.143        1.108
         int    coalesced       62        8        2          128     16777216    15364063.384   4294967296  33285996544        0.280        2.166
         int    coalesced       62        8        2          256     16777216    15758355.525   8589934592  66571993088        0.545        4.225
         int    coalesced       62        8        2          512     16777216    16473861.980  17179869184 133143986176        1.043        8.082
         int    coalesced       62        8        2         1024      8388608     9352441.720  17179869184 133143986176        1.837       14.236
         int    coalesced       62        8        2         2048      4194304     5036136.880  17179869184 133143986176        3.411       26.438
         int    coalesced       62        8        2         4096      2097152     2728086.291  17179869184 133143986176        6.297       48.805
         int    coalesced       62        8        2         8192      1048576     1671177.030  17179869184 133143986176       10.280       79.671
         int    coalesced       62        8        2        16384       524288     1169428.653  17179869184 133143986176       14.691      113.854
         int    coalesced       62        8        2        32768       262144      909656.182  17179869184 133143986176       18.886      146.367
         int    coalesced       62        8        2        65536       131072      767532.855  17179869184 133143986176       22.383      173.470
         int    coalesced       62        8        2       131072        65536      697023.726  17179869184 133143986176       24.647      191.018
         int    coalesced       62        8        2       262144        32768      676070.825  17179869184 133143986176       25.411      196.938
         int    coalesced       62        8        2       524288        16384      665336.612  17179869184 133143986176       25.821      200.115
         int    coalesced       62        8        2      1048576         8192      660680.804  17179869184 133143986176       26.003      201.525
         int    coalesced       62        8        2      2097152         4096      658310.573  17179869184 133143986176       26.097      202.251
         int    coalesced       62        8        2      4194304         2048      656993.008  17179869184 133143986176       26.149      202.657
         int    coalesced       62        8        2      8388608         1024      656388.760  17179869184 133143986176       26.173      202.843
         int    coalesced       62        8        2     16777216          512      656131.726  17179869184 133143986176       26.184      202.923
         int    coalesced       62        8        2     33554432          256      655959.388  17179869184 133143986176       26.190      202.976
         int    coalesced       62        8        2     67108864          128      655859.150  17179869184 133143986176       26.194      203.007
         int    coalesced       62        8        2    134217728           64      655778.161  17179869184 133143986176       26.198      203.032
         int    coalesced       62        8        2    268435456           32      655970.505  17179869184 133143986176       26.190      202.973
         int    coalesced       62        8        2    536870912           16      655827.896  17179869184 133143986176       26.196      203.017
         int    coalesced       62        8        2   1073741824            8      655879.648  17179869184 133143986176       26.194      203.001
         int    coalesced       62        8        2   2147483648            4      655815.307  17179869184 133143986176       26.196      203.021
         int    coalesced       62        8        2   4294967296            2      655875.645  17179869184 133143986176       26.194      203.002
         int    coalesced       62        8        2   8588886016            1      655736.563  17177772032 133127733248       26.196      203.020
