        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      314        1        1            8     16777216   281997108.876    268435456   5268045824        0.001        0.019
      double    coalesced      314        1        1           16     16777216   282110277.688    536870912  10536091648        0.002        0.037
      double    coalesced      314        1        1           32     16777216   282527186.059   1073741824  21072183296        0.004        0.075
      double    coalesced      314        1        1           64     16777216   283675710.230   2147483648  42144366592        0.008        0.149
      double    coalesced      314        1        1          128     16777216   284959263.404   4294967296  84288733184        0.015        0.296
      double    coalesced      314        1        1          256     16777216   288039906.037   8589934592 168577466368        0.030        0.585
      double    coalesced      314        1        1          512      8388608   145474732.321   8589934592 168577466368        0.059        1.159
      double    coalesced      314        1        1         1024      4194304    73856497.392   8589934592 168577466368        0.116        2.283
      double    coalesced      314        1        1         2048      2097152    38187231.541   8589934592 168577466368        0.225        4.414
      double    coalesced      314        1        1         4096      1048576    20142812.469   8589934592 168577466368        0.426        8.369
      double    coalesced      314        1        1         8192       524288    11183534.073   8589934592 168577466368        0.768       15.074
      double    coalesced      314        1        1        16384       262144     6721846.556   8589934592 168577466368        1.278       25.079
      double    coalesced      314        1        1        32768       131072     4447388.613   8589934592 168577466368        1.931       37.905
      double    coalesced      314        1        1        65536        65536     3324420.804   8589934592 168577466368        2.584       50.709
      double    coalesced      314        1        1       131072        32768     2753363.820   8589934592 168577466368        3.120       61.226
      double    coalesced      314        1        1       262144        16384     2472040.977   8589934592 168577466368        3.475       68.194
      double    coalesced      314        1        1       524288         8192     2327168.087   8589934592 168577466368        3.691       72.439
      double    coalesced      314        1        1      1048576         4096     2254712.517   8589934592 168577466368        3.810       74.767
      double    coalesced      314        1        1      2097152         2048     2218477.004   8589934592 168577466368        3.872       75.988
      double    coalesced      314        1        1      4194304         1024     2200333.468   8589934592 168577466368        3.904       76.615
      double    coalesced      314        1        1      8388608          512     2191314.154   8589934592 168577466368        3.920       76.930
      double    coalesced      314        1        1     16777216          256     2186799.393   8589934592 168577466368        3.928       77.089
      double    coalesced      314        1        1     33554432          128     2184494.477   8589934592 168577466368        3.932       77.170
      double    coalesced      314        1        1     67108864           64     2183401.735   8589934592 168577466368        3.934       77.209
      double    coalesced      314        1        1    134217728           32     2182806.525   8589934592 168577466368        3.935       77.230
      double    coalesced      314        1        1    268435456           16     2182546.838   8589934592 168577466368        3.936       77.239
      double    coalesced      314        1        1    536870912            8     2182388.191   8589934592 168577466368        3.936       77.244
      double    coalesced      314        1        1   1073741824            4     2182304.518   8589934592 168577466368        3.936       77.247
      double    coalesced      314        1        1   2147483648            2     2182285.072   8589934592 168577466368        3.936       77.248
      double    coalesced      314        1        1   4293918720            1     2181735.283   8587837440 168536309760        3.936       77.249
