        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       64        4        2            8     16777216    11902608.367    268435456   8589934592        0.023        0.722
 signed_char    coalesced       64        4        2           16     16777216    11902618.020    536870912  17179869184        0.045        1.443
 signed_char    coalesced       64        4        2           32     16777216    13092854.230   1073741824  34359738368        0.082        2.624
 signed_char    coalesced       64        4        2           64     16777216    13092855.040   2147483648  68719476736        0.164        5.249
 signed_char    coalesced       64        4        2          128     16777216    14547594.725   4294967296 137438953472        0.295        9.448
 signed_char    coalesced       64        4        2          256     16777216    16366032.119   8589934592 274877906944        0.525       16.796
 signed_char    coalesced       64        4        2          512     16777216    19396767.903  17179869184 549755813888        0.886       28.343
 signed_char    coalesced       64        4        2         1024      8388608    11902577.039  17179869184 549755813888        1.443       46.188
 signed_char    coalesced       64        4        2         2048      4194304     7875053.504  17179869184 549755813888        2.182       69.810
 signed_char    coalesced       64        4        2         4096      2097152     5915137.105  17179869184 549755813888        2.904       92.941
 signed_char    coalesced       64        4        2         8192      1048576     4909862.823  17179869184 549755813888        3.499      111.970
 signed_char    coalesced       64        4        2        16384       524288     4433352.438  17179869184 549755813888        3.875      124.005
 signed_char    coalesced       64        4        2        32768       262144     4196333.817  17179869184 549755813888        4.094      131.009
 signed_char    coalesced       64        4        2        65536       131072     4091580.475  17179869184 549755813888        4.199      134.363
 signed_char    coalesced       64        4        2       131072        65536     4027680.851  17179869184 549755813888        4.265      136.494
 signed_char    coalesced       64        4        2       262144        32768     3997723.899  17179869184 549755813888        4.297      137.517
 signed_char    coalesced       64        4        2       524288        16384     3982736.664  17179869184 549755813888        4.314      138.035
 signed_char    coalesced       64        4        2      1048576         8192     3975491.832  17179869184 549755813888        4.321      138.286
 signed_char    coalesced       64        4        2      2097152         4096     3971838.048  17179869184 549755813888        4.325      138.413
 signed_char    coalesced       64        4        2      4194304         2048     3969949.460  17179869184 549755813888        4.327      138.479
 signed_char    coalesced       64        4        2      8388608         1024     3969087.141  17179869184 549755813888        4.328      138.509
 signed_char    coalesced       64        4        2     16777216          512     3968631.473  17179869184 549755813888        4.329      138.525
 signed_char    coalesced       64        4        2     33554432          256     3968366.490  17179869184 549755813888        4.329      138.535
 signed_char    coalesced       64        4        2     67108864          128     3968333.898  17179869184 549755813888        4.329      138.536
 signed_char    coalesced       64        4        2    134217728           64     3968235.518  17179869184 549755813888        4.329      138.539
 signed_char    coalesced       64        4        2    268435456           32     3968206.556  17179869184 549755813888        4.329      138.540
 signed_char    coalesced       64        4        2    536870912           16     3968185.036  17179869184 549755813888        4.329      138.541
 signed_char    coalesced       64        4        2   1073741824            8     3968200.409  17179869184 549755813888        4.329      138.540
 signed_char    coalesced       64        4        2   2147483648            4     3968177.398  17179869184 549755813888        4.329      138.541
 signed_char    coalesced       64        4        2   4294967296            2     3968208.966  17179869184 549755813888        4.329      138.540
 signed_char    coalesced       64        4        2   8588886016            1     3967713.561  17177772032 549688705024        4.329      138.540
