        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      256        1        1            8     16777216    43642773.372    268435456   4294967296        0.006        0.098
        long    coalesced      256        1        1           16     16777216    43642724.022    536870912   8589934592        0.012        0.197
        long    coalesced      256        1        1           32     16777216    43642680.198   1073741824  17179869184        0.025        0.394
        long    coalesced      256        1        1           64     16777216    43698759.583   2147483648  34359738368        0.049        0.786
        long    coalesced      256        1        1          128     16777216    45210398.388   4294967296  68719476736        0.095        1.520
        long    coalesced      256        1        1          256     16777216    47014931.419   8589934592 137438953472        0.183        2.923
        long    coalesced      256        1        1          512      8388608    25178637.318   8589934592 137438953472        0.341        5.459
        long    coalesced      256        1        1         1024      4194304    13544516.020   8589934592 137438953472        0.634       10.147
        long    coalesced      256        1        1         2048      2097152     7752616.983   8589934592 137438953472        1.108       17.728
        long    coalesced      256        1        1         4096      1048576     4813849.116   8589934592 137438953472        1.784       28.551
        long    coalesced      256        1        1         8192       524288     3369370.700   8589934592 137438953472        2.549       40.791
        long    coalesced      256        1        1        16384       262144     2659822.148   8589934592 137438953472        3.230       51.672
        long    coalesced      256        1        1        32768       131072     2301825.783   8589934592 137438953472        3.732       59.709
        long    coalesced      256        1        1        65536        65536     2110020.409   8589934592 137438953472        4.071       65.136
        long    coalesced      256        1        1       131072        32768     2019103.666   8589934592 137438953472        4.254       68.069
        long    coalesced      256        1        1       262144        16384     1972246.378   8589934592 137438953472        4.355       69.687
        long    coalesced      256        1        1       524288         8192     1950199.735   8589934592 137438953472        4.405       70.474
        long    coalesced      256        1        1      1048576         4096     1937408.633   8589934592 137438953472        4.434       70.940
        long    coalesced      256        1        1      2097152         2048     1931549.422   8589934592 137438953472        4.447       71.155
        long    coalesced      256        1        1      4194304         1024     1928627.328   8589934592 137438953472        4.454       71.263
        long    coalesced      256        1        1      8388608          512     1927201.386   8589934592 137438953472        4.457       71.315
        long    coalesced      256        1        1     16777216          256     1926491.235   8589934592 137438953472        4.459       71.342
        long    coalesced      256        1        1     33554432          128     1926070.027   8589934592 137438953472        4.460       71.357
        long    coalesced      256        1        1     67108864           64     1925895.378   8589934592 137438953472        4.460       71.364
        long    coalesced      256        1        1    134217728           32     1925827.385   8589934592 137438953472        4.460       71.366
        long    coalesced      256        1        1    268435456           16     1925808.582   8589934592 137438953472        4.460       71.367
        long    coalesced      256        1        1    536870912            8     1925741.091   8589934592 137438953472        4.461       71.369
        long    coalesced      256        1        1   1073741824            4     1925757.763   8589934592 137438953472        4.461       71.369
        long    coalesced      256        1        1   2147483648            2     1925729.285   8589934592 137438953472        4.461       71.370
        long    coalesced      256        1        1   4293918720            1     1925270.949   8587837440 137405399040        4.461       71.369
