        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      159        1        2           16     16777216   149631511.443    536870912   5335154688        0.004        0.036
      double    coalesced      159        1        2           32     16777216   149631472.660   1073741824  10670309376        0.007        0.071
      double    coalesced      159        1        2           64     16777216   149877539.474   2147483648  21340618752        0.014        0.142
      double    coalesced      159        1        2          128     16777216   151030407.435   4294967296  42681237504        0.028        0.283
      double    coalesced      159        1        2          256     16777216   152748771.690   8589934592  85362475008        0.056        0.559
      double    coalesced      159        1        2          512     16777216   154732473.107  17179869184 170724950016        0.111        1.103
      double    coalesced      159        1        2         1024      8388608    79491921.647  17179869184 170724950016        0.216        2.148
      double    coalesced      159        1        2         2048      4194304    40915157.297  17179869184 170724950016        0.420        4.173
      double    coalesced      159        1        2         4096      2097152    21603871.540  17179869184 170724950016        0.795        7.903
      double    coalesced      159        1        2         8192      1048576    11960143.529  17179869184 170724950016        1.436       14.274
      double    coalesced      159        1        2        16384       524288     7123543.687  17179869184 170724950016        2.412       23.966
      double    coalesced      159        1        2        32768       262144     4693846.792  17179869184 170724950016        3.660       36.372
      double    coalesced      159        1        2        65536       131072     3467088.848  17179869184 170724950016        4.955       49.242
      double    coalesced      159        1        2       131072        65536     2860660.305  17179869184 170724950016        6.006       59.680
      double    coalesced      159        1        2       262144        32768     2557611.017  17179869184 170724950016        6.717       66.752
      double    coalesced      159        1        2       524288        16384     2404891.515  17179869184 170724950016        7.144       70.991
      double    coalesced      159        1        2      1048576         8192     2329390.248  17179869184 170724950016        7.375       73.292
      double    coalesced      159        1        2      2097152         4096     2291373.679  17179869184 170724950016        7.498       74.508
      double    coalesced      159        1        2      4194304         2048     2272405.902  17179869184 170724950016        7.560       75.130
      double    coalesced      159        1        2      8388608         1024     2262883.003  17179869184 170724950016        7.592       75.446
      double    coalesced      159        1        2     16777216          512     2258147.124  17179869184 170724950016        7.608       75.604
      double    coalesced      159        1        2     33554432          256     2255797.255  17179869184 170724950016        7.616       75.683
      double    coalesced      159        1        2     67108864          128     2254604.538  17179869184 170724950016        7.620       75.723
      double    coalesced      159        1        2    134217728           64     2254008.600  17179869184 170724950016        7.622       75.743
      double    coalesced      159        1        2    268435456           32     2253760.955  17179869184 170724950016        7.623       75.751
      double    coalesced      159        1        2    536870912           16     2253571.669  17179869184 170724950016        7.623       75.757
      double    coalesced      159        1        2   1073741824            8     2253442.281  17179869184 170724950016        7.624       75.762
      double    coalesced      159        1        2   2147483648            4     2253452.990  17179869184 170724950016        7.624       75.761
      double    coalesced      159        1        2   4294967296            2     2253457.369  17179869184 170724950016        7.624       75.761
      double    coalesced      159        1        2   8588886016            1     2253091.963  17177772032 170704109568        7.624       75.764
