        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       64        2        1            2     16777216    10246713.613     67108864   2147483648        0.007        0.210
 signed_char    coalesced       64        2        1            4     16777216    10474339.739    134217728   4294967296        0.013        0.410
 signed_char    coalesced       64        2        1            8     16777216    10910762.823    268435456   8589934592        0.025        0.787
 signed_char    coalesced       64        2        1           16     16777216    11385116.367    536870912  17179869184        0.047        1.509
 signed_char    coalesced       64        2        1           32     16777216    12529709.237   1073741824  34359738368        0.086        2.742
 signed_char    coalesced       64        2        1           64     16777216    14898407.233   2147483648  68719476736        0.144        4.613
 signed_char    coalesced       64        2        1          128     16777216    17853864.279   4294967296 137438953472        0.241        7.698
 signed_char    coalesced       64        2        1          256     16777216    21821357.048   8589934592 274877906944        0.394       12.597
 signed_char    coalesced       64        2        1          512      8388608    13781913.023   8589934592 274877906944        0.623       19.945
 signed_char    coalesced       64        2        1         1024      4194304    10231080.547   8589934592 274877906944        0.840       26.867
 signed_char    coalesced       64        2        1         2048      2097152     8290222.443   8589934592 274877906944        1.036       33.157
 signed_char    coalesced       64        2        1         4096      1048576     7633109.333   8589934592 274877906944        1.125       36.011
 signed_char    coalesced       64        2        1         8192       524288     7160227.251   8589934592 274877906944        1.200       38.390
 signed_char    coalesced       64        2        1        16384       262144     6924279.044   8589934592 274877906944        1.241       39.698
 signed_char    coalesced       64        2        1        32768       131072     6819287.822   8589934592 274877906944        1.260       40.309
 signed_char    coalesced       64        2        1        65536        65536     6788356.772   8589934592 274877906944        1.265       40.493
 signed_char    coalesced       64        2        1       131072        32768     6765129.243   8589934592 274877906944        1.270       40.632
 signed_char    coalesced       64        2        1       262144        16384     6751129.036   8589934592 274877906944        1.272       40.716
 signed_char    coalesced       64        2        1       524288         8192     6744721.179   8589934592 274877906944        1.274       40.755
 signed_char    coalesced       64        2        1      1048576         4096     6742413.332   8589934592 274877906944        1.274       40.768
 signed_char    coalesced       64        2        1      2097152         2048     6740717.054   8589934592 274877906944        1.274       40.779
 signed_char    coalesced       64        2        1      4194304         1024     6739928.436   8589934592 274877906944        1.274       40.784
 signed_char    coalesced       64        2        1      8388608          512     6739490.531   8589934592 274877906944        1.275       40.786
 signed_char    coalesced       64        2        1     16777216          256     6739252.182   8589934592 274877906944        1.275       40.788
 signed_char    coalesced       64        2        1     33554432          128     6739149.763   8589934592 274877906944        1.275       40.788
 signed_char    coalesced       64        2        1     67108864           64     6739110.566   8589934592 274877906944        1.275       40.788
 signed_char    coalesced       64        2        1    134217728           32     6739101.518   8589934592 274877906944        1.275       40.789
 signed_char    coalesced       64        2        1    268435456           16     6739079.387   8589934592 274877906944        1.275       40.789
 signed_char    coalesced       64        2        1    536870912            8     6739032.791   8589934592 274877906944        1.275       40.789
 signed_char    coalesced       64        2        1   1073741824            4     6739072.105   8589934592 274877906944        1.275       40.789
 signed_char    coalesced       64        2        1   2147483648            2     6739066.543   8589934592 274877906944        1.275       40.789
 signed_char    coalesced       64        2        1   4293918720            1     6737384.552   8587837440 274810798080        1.275       40.789
