        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       64       16        1           16     16777216    10910786.340    536870912  17179869184        0.049        1.575
 signed_char    coalesced       64       16        1           32     16777216    10939539.429   1073741824  34359738368        0.098        3.141
 signed_char    coalesced       64       16        1           64     16777216    11552546.863   2147483648  68719476736        0.186        5.948
 signed_char    coalesced       64       16        1          128     16777216    11980415.207   4294967296 137438953472        0.358       11.472
 signed_char    coalesced       64       16        1          256     16777216    13360096.063   8589934592 274877906944        0.643       20.575
 signed_char    coalesced       64       16        1          512      8388608     7553654.952   8589934592 274877906944        1.137       36.390
 signed_char    coalesced       64       16        1         1024      4194304     4552464.277   8589934592 274877906944        1.887       60.380
 signed_char    coalesced       64       16        1         2048      2097152     2727799.202   8589934592 274877906944        3.149      100.769
 signed_char    coalesced       64       16        1         4096      1048576     1818601.837   8589934592 274877906944        4.723      151.148
 signed_char    coalesced       64       16        1         8192       524288     1363963.489   8589934592 274877906944        6.298      201.529
 signed_char    coalesced       64       16        1        16384       262144     1136649.144   8589934592 274877906944        7.557      241.832
 signed_char    coalesced       64       16        1        32768       131072     1022983.570   8589934592 274877906944        8.397      268.702
 signed_char    coalesced       64       16        1        65536        65536      966164.047   8589934592 274877906944        8.891      284.504
 signed_char    coalesced       64       16        1       131072        32768      937755.762   8589934592 274877906944        9.160      293.123
 signed_char    coalesced       64       16        1       262144        16384      923573.295   8589934592 274877906944        9.301      297.624
 signed_char    coalesced       64       16        1       524288         8192      916475.336   8589934592 274877906944        9.373      299.929
 signed_char    coalesced       64       16        1      1048576         4096      912893.629   8589934592 274877906944        9.410      301.106
 signed_char    coalesced       64       16        1      2097152         2048      911098.388   8589934592 274877906944        9.428      301.699
 signed_char    coalesced       64       16        1      4194304         1024      910224.868   8589934592 274877906944        9.437      301.989
 signed_char    coalesced       64       16        1      8388608          512      909798.739   8589934592 274877906944        9.442      302.130
 signed_char    coalesced       64       16        1     16777216          256      909595.301   8589934592 274877906944        9.444      302.198
 signed_char    coalesced       64       16        1     33554432          128      909505.272   8589934592 274877906944        9.445      302.228
 signed_char    coalesced       64       16        1     67108864           64      909396.508   8589934592 274877906944        9.446      302.264
 signed_char    coalesced       64       16        1    134217728           32      909368.806   8589934592 274877906944        9.446      302.273
 signed_char    coalesced       64       16        1    268435456           16      909369.117   8589934592 274877906944        9.446      302.273
 signed_char    coalesced       64       16        1    536870912            8      909348.706   8589934592 274877906944        9.446      302.280
 signed_char    coalesced       64       16        1   1073741824            4      909381.465   8589934592 274877906944        9.446      302.269
 signed_char    coalesced       64       16        1   2147483648            2      909383.834   8589934592 274877906944        9.446      302.268
 signed_char    coalesced       64       16        1   4293918720            1      909095.353   8587837440 274810798080        9.447      302.290
