        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      212        1        2           16     16777216    40285812.138    536870912   7113539584        0.013        0.177
        long    coalesced      212        1        2           32     16777216    40285744.360   1073741824  14227079168        0.027        0.353
        long    coalesced      212        1        2           64     16777216    40915174.432   2147483648  28454158336        0.052        0.695
        long    coalesced      212        1        2          128     16777216    43642865.843   4294967296  56908316672        0.098        1.304
        long    coalesced      212        1        2          256     16777216    43642832.431   8589934592 113816633344        0.197        2.608
        long    coalesced      212        1        2          512     16777216    44889776.851  17179869184 227633266688        0.383        5.071
        long    coalesced      212        1        2         1024      8388608    24246234.134  17179869184 227633266688        0.709        9.388
        long    coalesced      212        1        2         2048      4194304    13093184.293  17179869184 227633266688        1.312       17.386
        long    coalesced      212        1        2         4096      2097152     7789299.478  17179869184 227633266688        2.206       29.224
        long    coalesced      212        1        2         8192      1048576     4910164.712  17179869184 227633266688        3.499       46.360
        long    coalesced      212        1        2        16384       524288     3546336.582  17179869184 227633266688        4.844       64.188
        long    coalesced      212        1        2        32768       262144     2832959.548  17179869184 227633266688        6.064       80.352
        long    coalesced      212        1        2        65536       131072     2472338.396  17179869184 227633266688        6.949       92.072
        long    coalesced      212        1        2       131072        65536     2292924.456  17179869184 227633266688        7.493       99.276
        long    coalesced      212        1        2       262144        32768     2202416.021  17179869184 227633266688        7.800      103.356
        long    coalesced      212        1        2       524288        16384     2157232.586  17179869184 227633266688        7.964      105.521
        long    coalesced      212        1        2      1048576         8192     2134738.900  17179869184 227633266688        8.048      106.633
        long    coalesced      212        1        2      2097152         4096     2123407.604  17179869184 227633266688        8.091      107.202
        long    coalesced      212        1        2      4194304         2048     2117795.568  17179869184 227633266688        8.112      107.486
        long    coalesced      212        1        2      8388608         1024     2114973.626  17179869184 227633266688        8.123      107.629
        long    coalesced      212        1        2     16777216          512     2113570.371  17179869184 227633266688        8.128      107.701
        long    coalesced      212        1        2     33554432          256     2112885.248  17179869184 227633266688        8.131      107.736
        long    coalesced      212        1        2     67108864          128     2112528.067  17179869184 227633266688        8.132      107.754
        long    coalesced      212        1        2    134217728           64     2112379.507  17179869184 227633266688        8.133      107.762
        long    coalesced      212        1        2    268435456           32     2112267.593  17179869184 227633266688        8.133      107.767
        long    coalesced      212        1        2    536870912           16     2112259.296  17179869184 227633266688        8.133      107.768
        long    coalesced      212        1        2   1073741824            8     2112221.562  17179869184 227633266688        8.134      107.770
        long    coalesced      212        1        2   2147483648            4     2112185.487  17179869184 227633266688        8.134      107.771
        long    coalesced      212        1        2   4294967296            2     2112176.347  17179869184 227633266688        8.134      107.772
        long    coalesced      212        1        2   8588886016            1     2111863.170  17177772032 227605479424        8.134      107.775
