        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      170        1        2           16     16777216    30857273.280    536870912   5704253440        0.017        0.185
        long    coalesced      170        1        2           32     16777216    31173668.778   1073741824  11408506880        0.034        0.366
        long    coalesced      170        1        2           64     16777216    32506232.987   2147483648  22817013760        0.066        0.702
        long    coalesced      170        1        2          128     16777216    32732327.981   4294967296  45634027520        0.131        1.394
        long    coalesced      170        1        2          256     16777216    33564646.766   8589934592  91268055040        0.256        2.719
        long    coalesced      170        1        2          512     16777216    35707948.243  17179869184 182536110080        0.481        5.112
        long    coalesced      170        1        2         1024      8388608    19639571.131  17179869184 182536110080        0.875        9.294
        long    coalesced      170        1        2         2048      4194304    10911043.108  17179869184 182536110080        1.575       16.729
        long    coalesced      170        1        2         4096      2097152     6295081.852  17179869184 182536110080        2.729       28.997
        long    coalesced      170        1        2         8192      1048576     4091938.612  17179869184 182536110080        4.198       44.609
        long    coalesced      170        1        2        16384       524288     3069038.733  17179869184 182536110080        5.598       59.477
        long    coalesced      170        1        2        32768       262144     2557576.993  17179869184 182536110080        6.717       71.371
        long    coalesced      170        1        2        65536       131072     2301865.306  17179869184 182536110080        7.463       79.299
        long    coalesced      170        1        2       131072        65536     2175934.321  17179869184 182536110080        7.895       83.889
        long    coalesced      170        1        2       262144        32768     2111127.912  17179869184 182536110080        8.138       86.464
        long    coalesced      170        1        2       524288        16384     2078300.112  17179869184 182536110080        8.266       87.830
        long    coalesced      170        1        2      1048576         8192     2062320.359  17179869184 182536110080        8.330       88.510
        long    coalesced      170        1        2      2097152         4096     2054256.098  17179869184 182536110080        8.363       88.858
        long    coalesced      170        1        2      4194304         2048     2050157.976  17179869184 182536110080        8.380       89.035
        long    coalesced      170        1        2      8388608         1024     2048195.238  17179869184 182536110080        8.388       89.120
        long    coalesced      170        1        2     16777216          512     2047210.772  17179869184 182536110080        8.392       89.163
        long    coalesced      170        1        2     33554432          256     2046675.749  17179869184 182536110080        8.394       89.187
        long    coalesced      170        1        2     67108864          128     2046434.512  17179869184 182536110080        8.395       89.197
        long    coalesced      170        1        2    134217728           64     2046354.847  17179869184 182536110080        8.395       89.201
        long    coalesced      170        1        2    268435456           32     2046292.672  17179869184 182536110080        8.396       89.203
        long    coalesced      170        1        2    536870912           16     2046211.269  17179869184 182536110080        8.396       89.207
        long    coalesced      170        1        2   1073741824            8     2046172.443  17179869184 182536110080        8.396       89.209
        long    coalesced      170        1        2   2147483648            4     2046155.694  17179869184 182536110080        8.396       89.209
        long    coalesced      170        1        2   4294967296            2     2046152.507  17179869184 182536110080        8.396       89.209
        long    coalesced      170        1        2   8588886016            1     2045935.477  17177772032 182513827840        8.396       89.208
