        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      512        2        1            8     16777216    69827992.880    268435456  17179869184        0.004        0.246
       float    coalesced      512        2        1           16     16777216    69978581.944    536870912  34359738368        0.008        0.491
       float    coalesced      512        2        1           32     16777216    70499401.876   1073741824  68719476736        0.015        0.975
       float    coalesced      512        2        1           64     16777216    71074820.088   2147483648 137438953472        0.030        1.934
       float    coalesced      512        2        1          128     16777216    72497263.099   4294967296 274877906944        0.059        3.792
       float    coalesced      512        2        1          256     16777216    73646648.141   8589934592 549755813888        0.117        7.465
       float    coalesced      512        2        1          512      8388608    38262661.144   8589934592 549755813888        0.224       14.368
       float    coalesced      512        2        1         1024      4194304    19998174.773   8589934592 549755813888        0.430       27.490
       float    coalesced      512        2        1         2048      2097152    10910746.907   8589934592 549755813888        0.787       50.387
       float    coalesced      512        2        1         4096      1048576     6271692.228   8589934592 549755813888        1.370       87.657
       float    coalesced      512        2        1         8192       524288     4091577.109   8589934592 549755813888        2.099      134.363
       float    coalesced      512        2        1        16384       262144     2832826.737   8589934592 549755813888        3.032      194.066
       float    coalesced      512        2        1        32768       131072     2274611.212   8589934592 549755813888        3.776      241.692
       float    coalesced      512        2        1        65536        65536     2008124.087   8589934592 549755813888        4.278      273.766
       float    coalesced      512        2        1       131072        32768     1866198.576   8589934592 549755813888        4.603      294.586
       float    coalesced      512        2        1       262144        16384     1794643.376   8589934592 549755813888        4.786      306.332
       float    coalesced      512        2        1       524288         8192     1762109.602   8589934592 549755813888        4.875      311.987
       float    coalesced      512        2        1      1048576         4096     1744761.874   8589934592 549755813888        4.923      315.089
       float    coalesced      512        2        1      2097152         2048     1736073.320   8589934592 549755813888        4.948      316.666
       float    coalesced      512        2        1      4194304         1024     1731711.790   8589934592 549755813888        4.960      317.464
       float    coalesced      512        2        1      8388608          512     1729629.591   8589934592 549755813888        4.966      317.846
       float    coalesced      512        2        1     16777216          256     1728478.370   8589934592 549755813888        4.970      318.058
       float    coalesced      512        2        1     33554432          128     1727975.074   8589934592 549755813888        4.971      318.150
       float    coalesced      512        2        1     67108864           64     1727718.840   8589934592 549755813888        4.972      318.197
       float    coalesced      512        2        1    134217728           32     1727548.966   8589934592 549755813888        4.972      318.229
       float    coalesced      512        2        1    268435456           16     1727440.670   8589934592 549755813888        4.973      318.249
       float    coalesced      512        2        1    536870912            8     1727405.784   8589934592 549755813888        4.973      318.255
       float    coalesced      512        2        1   1073741824            4     1727405.641   8589934592 549755813888        4.973      318.255
       float    coalesced      512        2        1   2147483648            2     1727302.480   8589934592 549755813888        4.973      318.274
       float    coalesced      512        2        1   4293918720            1     1726958.014   8587837440 549621596160        4.973      318.260
