        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
      double    coalesced      256        1        1            8     16777216   205060367.570    268435456   4294967296        0.001        0.021
      double    coalesced      256        1        1           16     16777216   205742824.594    536870912   8589934592        0.003        0.042
      double    coalesced      256        1        1           32     16777216   205742823.279   1073741824  17179869184        0.005        0.084
      double    coalesced      256        1        1           64     16777216   206042624.751   2147483648  34359738368        0.010        0.167
      double    coalesced      256        1        1          128     16777216   207542325.713   4294967296  68719476736        0.021        0.331
      double    coalesced      256        1        1          256     16777216   209483663.700   8589934592 137438953472        0.041        0.656
      double    coalesced      256        1        1          512      8388608   106378485.422   8589934592 137438953472        0.081        1.292
      double    coalesced      256        1        1         1024      4194304    54553138.728   8589934592 137438953472        0.157        2.519
      double    coalesced      256        1        1         2048      2097152    28055991.736   8589934592 137438953472        0.306        4.899
      double    coalesced      256        1        1         4096      1048576    15047520.850   8589934592 137438953472        0.571        9.134
      double    coalesced      256        1        1         8192       524288     8510429.386   8589934592 137438953472        1.009       16.149
      double    coalesced      256        1        1        16384       262144     5253197.222   8589934592 137438953472        1.635       26.163
      double    coalesced      256        1        1        32768       131072     3580187.666   8589934592 137438953472        2.399       38.389
      double    coalesced      256        1        1        65536        65536     2767915.086   8589934592 137438953472        3.103       49.654
      double    coalesced      256        1        1       131072        32768     2361751.202   8589934592 137438953472        3.637       58.194
      double    coalesced      256        1        1       262144        16384     2158688.637   8589934592 137438953472        3.979       63.668
      double    coalesced      256        1        1       524288         8192     2056522.381   8589934592 137438953472        4.177       66.831
      double    coalesced      256        1        1      1048576         4096     2005498.422   8589934592 137438953472        4.283       68.531
      double    coalesced      256        1        1      2097152         2048     1979827.404   8589934592 137438953472        4.339       69.420
      double    coalesced      256        1        1      4194304         1024     1967034.403   8589934592 137438953472        4.367       69.871
      double    coalesced      256        1        1      8388608          512     1960712.728   8589934592 137438953472        4.381       70.096
      double    coalesced      256        1        1     16777216          256     1957498.684   8589934592 137438953472        4.388       70.212
      double    coalesced      256        1        1     33554432          128     1955885.933   8589934592 137438953472        4.392       70.269
      double    coalesced      256        1        1     67108864           64     1955080.037   8589934592 137438953472        4.394       70.298
      double    coalesced      256        1        1    134217728           32     1954683.863   8589934592 137438953472        4.395       70.313
      double    coalesced      256        1        1    268435456           16     1954440.900   8589934592 137438953472        4.395       70.321
      double    coalesced      256        1        1    536870912            8     1954336.182   8589934592 137438953472        4.395       70.325
      double    coalesced      256        1        1   1073741824            4     1954266.943   8589934592 137438953472        4.395       70.328
      double    coalesced      256        1        1   2147483648            2     1954247.168   8589934592 137438953472        4.396       70.328
      double    coalesced      256        1        1   4293918720            1     1953844.897   8587837440 137405399040        4.395       70.326
