        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced       64        4        2           32     16777216    14547928.488   1073741824   8589934592        0.074        0.590
       float    coalesced       64        4        2           64     16777216    14547888.339   2147483648  17179869184        0.148        1.181
       float    coalesced       64        4        2          128     16777216    14559808.535   4294967296  34359738368        0.295        2.360
       float    coalesced       64        4        2          256     16777216    15403633.068   8589934592  68719476736        0.558        4.461
       float    coalesced       64        4        2          512     16777216    16838162.385  17179869184 137438953472        1.020        8.162
       float    coalesced       64        4        2         1024      8388608     9352382.609  17179869184 137438953472        1.837       14.696
       float    coalesced       64        4        2         2048      4194304     5455847.940  17179869184 137438953472        3.149       25.191
       float    coalesced       64        4        2         4096      2097152     3147788.815  17179869184 137438953472        5.458       43.662
       float    coalesced       64        4        2         8192      1048576     2046129.175  17179869184 137438953472        8.396       67.170
       float    coalesced       64        4        2        16384       524288     1488271.300  17179869184 137438953472       11.544       92.348
       float    coalesced       64        4        2        32768       262144     1208327.553  17179869184 137438953472       14.218      113.743
       float    coalesced       64        4        2        65536       131072     1023248.620  17179869184 137438953472       16.790      134.316
       float    coalesced       64        4        2       131072        65536     1000215.885  17179869184 137438953472       17.176      137.409
       float    coalesced       64        4        2       262144        32768      962441.436  17179869184 137438953472       17.850      142.802
       float    coalesced       64        4        2       524288        16384      944910.508  17179869184 137438953472       18.181      145.452
       float    coalesced       64        4        2      1048576         8192      936094.682  17179869184 137438953472       18.353      146.822
       float    coalesced       64        4        2      2097152         4096      931527.433  17179869184 137438953472       18.443      147.541
       float    coalesced       64        4        2      4194304         2048      929367.043  17179869184 137438953472       18.486      147.884
       float    coalesced       64        4        2      8388608         1024      928266.385  17179869184 137438953472       18.507      148.060
       float    coalesced       64        4        2     16777216          512      927729.958  17179869184 137438953472       18.518      148.145
       float    coalesced       64        4        2     33554432          256      927464.098  17179869184 137438953472       18.523      148.188
       float    coalesced       64        4        2     67108864          128      927309.902  17179869184 137438953472       18.527      148.213
       float    coalesced       64        4        2    134217728           64      927225.299  17179869184 137438953472       18.528      148.226
       float    coalesced       64        4        2    268435456           32      927231.037  17179869184 137438953472       18.528      148.225
       float    coalesced       64        4        2    536870912           16      927139.507  17179869184 137438953472       18.530      148.240
       float    coalesced       64        4        2   1073741824            8      927225.329  17179869184 137438953472       18.528      148.226
       float    coalesced       64        4        2   2147483648            4      927141.778  17179869184 137438953472       18.530      148.239
       float    coalesced       64        4        2   4294967296            2      927181.015  17179869184 137438953472       18.529      148.233
       float    coalesced       64        4        2   8588886016            1      927060.942  17177772032 137422176256       18.529      148.234
