        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
       float    coalesced      128        1        2            8     16777216    21821647.841    268435456   4294967296        0.012        0.197
       float    coalesced      128        1        2           16     16777216    21821609.742    536870912   8589934592        0.025        0.394
       float    coalesced      128        1        2           32     16777216    22272069.717   1073741824  17179869184        0.048        0.771
       float    coalesced      128        1        2           64     16777216    23105188.018   2147483648  34359738368        0.093        1.487
       float    coalesced      128        1        2          128     16777216    23992836.913   4294967296  68719476736        0.179        2.864
       float    coalesced      128        1        2          256     16777216    26185899.343   8589934592 137438953472        0.328        5.249
       float    coalesced      128        1        2          512     16777216    29095319.041  17179869184 274877906944        0.590        9.447
       float    coalesced      128        1        2         1024      8388608    16366308.819  17179869184 274877906944        1.050       16.795
       float    coalesced      128        1        2         2048      4194304     9698751.459  17179869184 274877906944        1.771       28.342
       float    coalesced      128        1        2         4096      2097152     6546782.824  17179869184 274877906944        2.624       41.987
       float    coalesced      128        1        2         8192      1048576     4999620.639  17179869184 274877906944        3.436       54.980
       float    coalesced      128        1        2        16384       524288     4091912.456  17179869184 274877906944        4.198       67.176
       float    coalesced      128        1        2        32768       262144     3818358.872  17179869184 274877906944        4.499       71.988
       float    coalesced      128        1        2        65536       131072     3621584.995  17179869184 274877906944        4.744       75.900
       float    coalesced      128        1        2       131072        65536     3524094.887  17179869184 274877906944        4.875       78.000
       float    coalesced      128        1        2       262144        32768     3474859.264  17179869184 274877906944        4.944       79.105
       float    coalesced      128        1        2       524288        16384     3450575.160  17179869184 274877906944        4.979       79.661
       float    coalesced      128        1        2      1048576         8192     3437517.770  17179869184 274877906944        4.998       79.964
       float    coalesced      128        1        2      2097152         4096     3431341.004  17179869184 274877906944        5.007       80.108
       float    coalesced      128        1        2      4194304         2048     3430326.649  17179869184 274877906944        5.008       80.132
       float    coalesced      128        1        2      8388608         1024     3426663.599  17179869184 274877906944        5.014       80.217
       float    coalesced      128        1        2     16777216          512     3425893.663  17179869184 274877906944        5.015       80.235
       float    coalesced      128        1        2     33554432          256     3425518.113  17179869184 274877906944        5.015       80.244
       float    coalesced      128        1        2     67108864          128     3425324.559  17179869184 274877906944        5.016       80.249
       float    coalesced      128        1        2    134217728           64     3425226.245  17179869184 274877906944        5.016       80.251
       float    coalesced      128        1        2    268435456           32     3425177.458  17179869184 274877906944        5.016       80.252
       float    coalesced      128        1        2    536870912           16     3425162.067  17179869184 274877906944        5.016       80.253
       float    coalesced      128        1        2   1073741824            8     3425148.164  17179869184 274877906944        5.016       80.253
       float    coalesced      128        1        2   2147483648            4     3425129.820  17179869184 274877906944        5.016       80.253
       float    coalesced      128        1        2   4294967296            2     3425089.067  17179869184 274877906944        5.016       80.254
       float    coalesced      128        1        2   8588886016            1     3424669.809  17177772032 274844352512        5.016       80.254
