        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      128        2        2           16     16777216    20673176.650    536870912   8589934592        0.026        0.416
         int    coalesced      128        2        2           32     16777216    20948798.067   1073741824  17179869184        0.051        0.820
         int    coalesced      128        2        2           64     16777216    21821705.239   2147483648  34359738368        0.098        1.575
         int    coalesced      128        2        2          128     16777216    21821645.807   4294967296  68719476736        0.197        3.149
         int    coalesced      128        2        2          256     16777216    23105233.169   8589934592 137438953472        0.372        5.948
         int    coalesced      128        2        2          512     16777216    25611455.206  17179869184 274877906944        0.671       10.733
         int    coalesced      128        2        2         1024      8388608    14547912.207  17179869184 274877906944        1.181       18.895
         int    coalesced      128        2        2         2048      4194304     8183395.194  17179869184 274877906944        2.099       33.590
         int    coalesced      128        2        2         4096      2097152     5036084.801  17179869184 274877906944        3.411       54.582
         int    coalesced      128        2        2         8192      1048576     3507429.398  17179869184 274877906944        4.898       78.370
         int    coalesced      128        2        2        16384       524288     2728093.690  17179869184 274877906944        6.297      100.758
         int    coalesced      128        2        2        32768       262144     2386646.330  17179869184 274877906944        7.198      115.173
         int    coalesced      128        2        2        65536       131072     2191448.751  17179869184 274877906944        7.840      125.432
         int    coalesced      128        2        2       131072        65536     2092586.992  17179869184 274877906944        8.210      131.358
         int    coalesced      128        2        2       262144        32768     2046137.130  17179869184 274877906944        8.396      134.340
         int    coalesced      128        2        2       524288        16384     2024303.054  17179869184 274877906944        8.487      135.789
         int    coalesced      128        2        2      1048576         8192     2011945.605  17179869184 274877906944        8.539      136.623
         int    coalesced      128        2        2      2097152         4096     2005687.392  17179869184 274877906944        8.566      137.049
         int    coalesced      128        2        2      4194304         2048     2002727.414  17179869184 274877906944        8.578      137.252
         int    coalesced      128        2        2      8388608         1024     2001154.571  17179869184 274877906944        8.585      137.360
         int    coalesced      128        2        2     16777216          512     2000425.063  17179869184 274877906944        8.588      137.410
         int    coalesced      128        2        2     33554432          256     2000028.016  17179869184 274877906944        8.590      137.437
         int    coalesced      128        2        2     67108864          128     1999884.726  17179869184 274877906944        8.590      137.447
         int    coalesced      128        2        2    134217728           64     1999769.592  17179869184 274877906944        8.591      137.455
         int    coalesced      128        2        2    268435456           32     1999619.155  17179869184 274877906944        8.592      137.465
         int    coalesced      128        2        2    536870912           16     1999618.316  17179869184 274877906944        8.592      137.465
         int    coalesced      128        2        2   1073741824            8     1999691.305  17179869184 274877906944        8.591      137.460
         int    coalesced      128        2        2   2147483648            4     1999689.690  17179869184 274877906944        8.591      137.460
         int    coalesced      128        2        2   4294967296            2     1999680.176  17179869184 274877906944        8.591      137.461
         int    coalesced      128        2        2   8588886016            1     1999411.502  17177772032 274844352512        8.591      137.463
