        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      128        1        1            4     16777216    18704290.727    134217728   2147483648        0.007        0.115
         int    coalesced      128        1        1            8     16777216    18704215.662    268435456   4294967296        0.014        0.230
         int    coalesced      128        1        1           16     16777216    18704240.359    536870912   8589934592        0.029        0.459
         int    coalesced      128        1        1           32     16777216    19125414.993   1073741824  17179869184        0.056        0.898
         int    coalesced      128        1        1           64     16777216    20246801.560   2147483648  34359738368        0.106        1.697
         int    coalesced      128        1        1          128     16777216    21821487.232   4294967296  68719476736        0.197        3.149
         int    coalesced      128        1        1          256     16777216    24549228.621   8589934592 137438953472        0.350        5.599
         int    coalesced      128        1        1          512      8388608    14028276.292   8589934592 137438953472        0.612        9.797
         int    coalesced      128        1        1         1024      4194304     8613955.607   8589934592 137438953472        0.997       15.955
         int    coalesced      128        1        1         2048      2097152     5845317.856   8589934592 137438953472        1.470       23.513
         int    coalesced      128        1        1         4096      1048576     4618960.678   8589934592 137438953472        1.860       29.755
         int    coalesced      128        1        1         8192       524288     4030365.582   8589934592 137438953472        2.131       34.101
         int    coalesced      128        1        1        16384       262144     3681903.784   8589934592 137438953472        2.333       37.328
         int    coalesced      128        1        1        32768       131072     3478097.314   8589934592 137438953472        2.470       39.516
         int    coalesced      128        1        1        65536        65536     3375788.965   8589934592 137438953472        2.545       40.713
         int    coalesced      128        1        1       131072        32768     3324650.101   8589934592 137438953472        2.584       41.339
         int    coalesced      128        1        1       262144        16384     3299102.017   8589934592 137438953472        2.604       41.660
         int    coalesced      128        1        1       524288         8192     3286306.896   8589934592 137438953472        2.614       41.822
         int    coalesced      128        1        1      1048576         4096     3279892.918   8589934592 137438953472        2.619       41.903
         int    coalesced      128        1        1      2097152         2048     3276671.292   8589934592 137438953472        2.622       41.945
         int    coalesced      128        1        1      4194304         1024     3275092.155   8589934592 137438953472        2.623       41.965
         int    coalesced      128        1        1      8388608          512     3274345.220   8589934592 137438953472        2.623       41.974
         int    coalesced      128        1        1     16777216          256     3273963.611   8589934592 137438953472        2.624       41.979
         int    coalesced      128        1        1     33554432          128     3273749.527   8589934592 137438953472        2.624       41.982
         int    coalesced      128        1        1     67108864           64     3273636.354   8589934592 137438953472        2.624       41.984
         int    coalesced      128        1        1    134217728           32     3273580.476   8589934592 137438953472        2.624       41.984
         int    coalesced      128        1        1    268435456           16     3273568.138   8589934592 137438953472        2.624       41.984
         int    coalesced      128        1        1    536870912            8     3273524.627   8589934592 137438953472        2.624       41.985
         int    coalesced      128        1        1   1073741824            4     3273589.659   8589934592 137438953472        2.624       41.984
         int    coalesced      128        1        1   2147483648            2     3273511.990   8589934592 137438953472        2.624       41.985
         int    coalesced      128        1        1   4293918720            1     3272706.946   8587837440 137405399040        2.624       41.985
