        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      214        1        2           16     16777216    40285809.153    536870912   7180648448        0.013        0.178
        long    coalesced      214        1        2           32     16777216    40285743.295   1073741824  14361296896        0.027        0.356
        long    coalesced      214        1        2           64     16777216    40285744.433   2147483648  28722593792        0.053        0.713
        long    coalesced      214        1        2          128     16777216    43642835.106   4294967296  57445187584        0.098        1.316
        long    coalesced      214        1        2          256     16777216    43642850.244   8589934592 114890375168        0.197        2.633
        long    coalesced      214        1        2          512     16777216    44528531.386  17179869184 229780750336        0.386        5.160
        long    coalesced      214        1        2         1024      8388608    24118642.415  17179869184 229780750336        0.712        9.527
        long    coalesced      214        1        2         2048      4194304    13093178.251  17179869184 229780750336        1.312       17.550
        long    coalesced      214        1        2         4096      2097152     7626456.364  17179869184 229780750336        2.253       30.129
        long    coalesced      214        1        2         8192      1048576     4904295.530  17179869184 229780750336        3.503       46.853
        long    coalesced      214        1        2        16384       524288     3507369.943  17179869184 229780750336        4.898       65.514
        long    coalesced      214        1        2        32768       262144     2803845.856  17179869184 229780750336        6.127       81.952
        long    coalesced      214        1        2        65536       131072     2455307.720  17179869184 229780750336        6.997       93.585
        long    coalesced      214        1        2       131072        65536     2283735.588  17179869184 229780750336        7.523      100.616
        long    coalesced      214        1        2       262144        32768     2198553.348  17179869184 229780750336        7.814      104.515
        long    coalesced      214        1        2       524288        16384     2155367.361  17179869184 229780750336        7.971      106.609
        long    coalesced      214        1        2      1048576         8192     2133630.607  17179869184 229780750336        8.052      107.695
        long    coalesced      214        1        2      2097152         4096     2122819.812  17179869184 229780750336        8.093      108.243
        long    coalesced      214        1        2      4194304         2048     2117485.507  17179869184 229780750336        8.113      108.516
        long    coalesced      214        1        2      8388608         1024     2114844.956  17179869184 229780750336        8.123      108.651
        long    coalesced      214        1        2     16777216          512     2113483.677  17179869184 229780750336        8.129      108.721
        long    coalesced      214        1        2     33554432          256     2112854.945  17179869184 229780750336        8.131      108.754
        long    coalesced      214        1        2     67108864          128     2112545.919  17179869184 229780750336        8.132      108.770
        long    coalesced      214        1        2    134217728           64     2112358.381  17179869184 229780750336        8.133      108.779
        long    coalesced      214        1        2    268435456           32     2112265.014  17179869184 229780750336        8.133      108.784
        long    coalesced      214        1        2    536870912           16     2112220.962  17179869184 229780750336        8.134      108.786
        long    coalesced      214        1        2   1073741824            8     2112221.590  17179869184 229780750336        8.134      108.786
        long    coalesced      214        1        2   2147483648            4     2112212.257  17179869184 229780750336        8.134      108.787
        long    coalesced      214        1        2   4294967296            2     2112174.633  17179869184 229780750336        8.134      108.789
        long    coalesced      214        1        2   8588886016            1     2111899.383  17177772032 229752700928        8.134      108.790
