        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      180        1        2           16     16777216    34914443.659    536870912   6039797760        0.015        0.173
        long    coalesced      180        1        2           32     16777216    34914433.228   1073741824  12079595520        0.031        0.346
        long    coalesced      180        1        2           64     16777216    35406534.658   2147483648  24159191040        0.061        0.682
        long    coalesced      180        1        2          128     16777216    36584229.463   4294967296  48318382080        0.117        1.321
        long    coalesced      180        1        2          256     16777216    37408259.947   8589934592  96636764160        0.230        2.583
        long    coalesced      180        1        2          512     16777216    39583118.831  17179869184 193273528320        0.434        4.883
        long    coalesced      180        1        2         1024      8388608    21821683.065  17179869184 193273528320        0.787        8.857
        long    coalesced      180        1        2         2048      4194304    11808383.128  17179869184 193273528320        1.455       16.367
        long    coalesced      180        1        2         4096      2097152     7014384.122  17179869184 193273528320        2.449       27.554
        long    coalesced      180        1        2         8192      1048576     4582910.698  17179869184 193273528320        3.749       42.173
        long    coalesced      180        1        2        16384       524288     3397378.032  17179869184 193273528320        5.057       56.889
        long    coalesced      180        1        2        32768       262144     2783225.160  17179869184 193273528320        6.173       69.442
        long    coalesced      180        1        2        65536       131072     2490210.822  17179869184 193273528320        6.899       77.613
        long    coalesced      180        1        2       131072        65536     2337868.254  17179869184 193273528320        7.349       82.671
        long    coalesced      180        1        2       262144        32768     2262214.902  17179869184 193273528320        7.594       85.436
        long    coalesced      180        1        2       524288        16384     2223943.116  17179869184 193273528320        7.725       86.906
        long    coalesced      180        1        2      1048576         8192     2205151.570  17179869184 193273528320        7.791       87.646
        long    coalesced      180        1        2      2097152         4096     2195587.934  17179869184 193273528320        7.825       88.028
        long    coalesced      180        1        2      4194304         2048     2190588.907  17179869184 193273528320        7.843       88.229
        long    coalesced      180        1        2      8388608         1024     2188502.551  17179869184 193273528320        7.850       88.313
        long    coalesced      180        1        2     16777216          512     2187199.568  17179869184 193273528320        7.855       88.366
        long    coalesced      180        1        2     33554432          256     2186631.408  17179869184 193273528320        7.857       88.389
        long    coalesced      180        1        2     67108864          128     2186329.708  17179869184 193273528320        7.858       88.401
        long    coalesced      180        1        2    134217728           64     2186229.229  17179869184 193273528320        7.858       88.405
        long    coalesced      180        1        2    268435456           32     2186145.035  17179869184 193273528320        7.859       88.408
        long    coalesced      180        1        2    536870912           16     2186065.491  17179869184 193273528320        7.859       88.412
        long    coalesced      180        1        2   1073741824            8     2186074.880  17179869184 193273528320        7.859       88.411
        long    coalesced      180        1        2   2147483648            4     2186005.829  17179869184 193273528320        7.859       88.414
        long    coalesced      180        1        2   4294967296            2     2186037.465  17179869184 193273528320        7.859       88.413
        long    coalesced      180        1        2   8588886016            1     2185769.745  17177772032 193249935360        7.859       88.413
