        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      252        2        2           16     16777216    35707858.368    536870912  16911433728        0.015        0.474
         int    coalesced      252        2        2           32     16777216    35707847.155   1073741824  33822867456        0.030        0.947
         int    coalesced      252        2        2           64     16777216    36967016.579   2147483648  67645734912        0.058        1.830
         int    coalesced      252        2        2          128     16777216    37408212.689   4294967296 135291469824        0.115        3.617
         int    coalesced      252        2        2          256     16777216    38334388.671   8589934592 270582939648        0.224        7.058
         int    coalesced      252        2        2          512     16777216    40285714.391  17179869184 541165879296        0.426       13.433
         int    coalesced      252        2        2         1024      8388608    21821662.156  17179869184 541165879296        0.787       24.799
         int    coalesced      252        2        2         2048      4194304    11759709.208  17179869184 541165879296        1.461       46.019
         int    coalesced      252        2        2         4096      2097152     6909452.212  17179869184 541165879296        2.486       78.323
         int    coalesced      252        2        2         8192      1048576     4406682.504  17179869184 541165879296        3.899      122.806
         int    coalesced      252        2        2        16384       524288     3237311.833  17179869184 541165879296        5.307      167.165
         int    coalesced      252        2        2        32768       262144     2630706.888  17179869184 541165879296        6.531      205.711
         int    coalesced      252        2        2        65536       131072     2338429.012  17179869184 541165879296        7.347      231.423
         int    coalesced      252        2        2       131072        65536     2192376.238  17179869184 541165879296        7.836      246.840
         int    coalesced      252        2        2       262144        32768     2119286.486  17179869184 541165879296        8.106      255.353
         int    coalesced      252        2        2       524288        16384     2082701.774  17179869184 541165879296        8.249      259.838
         int    coalesced      252        2        2      1048576         8192     2064443.611  17179869184 541165879296        8.322      262.136
         int    coalesced      252        2        2      2097152         4096     2055305.958  17179869184 541165879296        8.359      263.302
         int    coalesced      252        2        2      4194304         2048     2050689.963  17179869184 541165879296        8.378      263.895
         int    coalesced      252        2        2      8388608         1024     2048454.775  17179869184 541165879296        8.387      264.182
         int    coalesced      252        2        2     16777216          512     2047342.439  17179869184 541165879296        8.391      264.326
         int    coalesced      252        2        2     33554432          256     2046769.941  17179869184 541165879296        8.394      264.400
         int    coalesced      252        2        2     67108864          128     2046470.168  17179869184 541165879296        8.395      264.439
         int    coalesced      252        2        2    134217728           64     2046281.215  17179869184 541165879296        8.396      264.463
         int    coalesced      252        2        2    268435456           32     2046229.202  17179869184 541165879296        8.396      264.470
         int    coalesced      252        2        2    536870912           16     2046235.706  17179869184 541165879296        8.396      264.469
         int    coalesced      252        2        2   1073741824            8     2046154.954  17179869184 541165879296        8.396      264.479
         int    coalesced      252        2        2   2147483648            4     2046159.134  17179869184 541165879296        8.396      264.479
         int    coalesced      252        2        2   4294967296            2     2046167.375  17179869184 541165879296        8.396      264.478
         int    coalesced      252        2        2   8588886016            1     2045952.793  17177772032 541099819008        8.396      264.473
