        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
         int    coalesced      253        4        1           16     16777216    35707803.624    536870912  16978542592        0.015        0.475
         int    coalesced      253        4        1           32     16777216    35969308.775   1073741824  33957085184        0.030        0.944
         int    coalesced      253        4        1           64     16777216    36369034.811   2147483648  67914170368        0.059        1.867
         int    coalesced      253        4        1          128     16777216    37408146.640   4294967296 135828340736        0.115        3.631
         int    coalesced      253        4        1          256     16777216    38508411.564   8589934592 271656681472        0.223        7.054
         int    coalesced      253        4        1          512      8388608    20143072.939   8589934592 271656681472        0.426       13.486
         int    coalesced      253        4        1         1024      4194304    10910962.731   8589934592 271656681472        0.787       24.898
         int    coalesced      253        4        1         2048      2097152     5951622.278   8589934592 271656681472        1.443       45.644
         int    coalesced      253        4        1         4096      1048576     3445783.019   8589934592 271656681472        2.493       78.837
         int    coalesced      253        4        1         8192       524288     2203413.223   8589934592 271656681472        3.898      123.289
         int    coalesced      253        4        1        16384       262144     1636937.069   8589934592 271656681472        5.248      165.954
         int    coalesced      253        4        1        32768       131072     1295982.367   8589934592 271656681472        6.628      209.614
         int    coalesced      253        4        1        65536        65536     1137068.775   8589934592 271656681472        7.554      238.910
         int    coalesced      253        4        1       131072        32768     1046397.794   8589934592 271656681472        8.209      259.611
         int    coalesced      253        4        1       262144        16384     1005502.643   8589934592 271656681472        8.543      270.170
         int    coalesced      253        4        1       524288         8192      984034.741   8589934592 271656681472        8.729      276.064
         int    coalesced      253        4        1      1048576         4096      973633.443   8589934592 271656681472        8.823      279.013
         int    coalesced      253        4        1      2097152         2048      968299.838   8589934592 271656681472        8.871      280.550
         int    coalesced      253        4        1      4194304         1024      965670.582   8589934592 271656681472        8.895      281.314
         int    coalesced      253        4        1      8388608          512      964354.615   8589934592 271656681472        8.907      281.698
         int    coalesced      253        4        1     16777216          256      963676.597   8589934592 271656681472        8.914      281.896
         int    coalesced      253        4        1     33554432          128      963364.838   8589934592 271656681472        8.917      281.987
         int    coalesced      253        4        1     67108864           64      963214.546   8589934592 271656681472        8.918      282.031
         int    coalesced      253        4        1    134217728           32      963097.114   8589934592 271656681472        8.919      282.066
         int    coalesced      253        4        1    268435456           16      963089.105   8589934592 271656681472        8.919      282.068
         int    coalesced      253        4        1    536870912            8      963052.660   8589934592 271656681472        8.919      282.079
         int    coalesced      253        4        1   1073741824            4      963024.045   8589934592 271656681472        8.920      282.087
         int    coalesced      253        4        1   2147483648            2      963030.103   8589934592 271656681472        8.920      282.085
         int    coalesced      253        4        1   4293918720            1      962809.315   8587837440 271590359040        8.920      282.081
