        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
        long    coalesced      220        1        1            8     16777216    38187519.233    268435456   3690987520        0.007        0.097
        long    coalesced      220        1        1           16     16777216    38508400.623    536870912   7381975040        0.014        0.192
        long    coalesced      220        1        1           32     16777216    38829704.998   1073741824  14763950080        0.028        0.380
        long    coalesced      220        1        1           64     16777216    39278531.577   2147483648  29527900160        0.055        0.752
        long    coalesced      220        1        1          128     16777216    40915108.974   4294967296  59055800320        0.105        1.443
        long    coalesced      220        1        1          256     16777216    43642788.605   8589934592 118111600640        0.197        2.706
        long    coalesced      220        1        1          512      8388608    23105197.569   8589934592 118111600640        0.372        5.112
        long    coalesced      220        1        1         1024      4194304    12469623.399   8589934592 118111600640        0.689        9.472
        long    coalesced      220        1        1         2048      2097152     7274069.781   8589934592 118111600640        1.181       16.237
        long    coalesced      220        1        1         4096      1048576     4603229.348   8589934592 118111600640        1.866       25.658
        long    coalesced      220        1        1         8192       524288     3273503.431   8589934592 118111600640        2.624       36.081
        long    coalesced      220        1        1        16384       262144     2630556.233   8589934592 118111600640        3.265       44.900
        long    coalesced      220        1        1        32768       131072     2301819.368   8589934592 118111600640        3.732       51.312
        long    coalesced      220        1        1        65536        65536     2119115.783   8589934592 118111600640        4.054       55.736
        long    coalesced      220        1        1       131072        32768     2046027.014   8589934592 118111600640        4.198       57.727
        long    coalesced      220        1        1       262144        16384     2003406.595   8589934592 118111600640        4.288       58.955
        long    coalesced      220        1        1       524288         8192     1982178.364   8589934592 118111600640        4.334       59.587
        long    coalesced      220        1        1      1048576         4096     1974130.825   8589934592 118111600640        4.351       59.830
        long    coalesced      220        1        1      2097152         2048     1969305.414   8589934592 118111600640        4.362       59.976
        long    coalesced      220        1        1      4194304         1024     1966861.826   8589934592 118111600640        4.367       60.051
        long    coalesced      220        1        1      8388608          512     1965650.035   8589934592 118111600640        4.370       60.088
        long    coalesced      220        1        1     16777216          256     1964946.933   8589934592 118111600640        4.372       60.109
        long    coalesced      220        1        1     33554432          128     1964568.006   8589934592 118111600640        4.372       60.121
        long    coalesced      220        1        1     67108864           64     1964460.800   8589934592 118111600640        4.373       60.124
        long    coalesced      220        1        1    134217728           32     1964314.406   8589934592 118111600640        4.373       60.129
        long    coalesced      220        1        1    268435456           16     1964293.704   8589934592 118111600640        4.373       60.129
        long    coalesced      220        1        1    536870912            8     1964282.410   8589934592 118111600640        4.373       60.130
        long    coalesced      220        1        1   1073741824            4     1964276.244   8589934592 118111600640        4.373       60.130
        long    coalesced      220        1        1   2147483648            2     1964289.926   8589934592 118111600640        4.373       60.129
        long    coalesced      220        1        1   4293918720            1     1963792.376   8587837440 118082764800        4.373       60.130
