        type trial_config ert_flop   unroll  buffers        nsize       trials       microsecs        bytes        flops         GB/s         GF/s
 signed_char    coalesced       16       32        2           64     16777216     7701795.907   2147483648  17179869184        0.279        2.231
 signed_char    coalesced       16       32        2          128     16777216     8138014.272   4294967296  34359738368        0.528        4.222
 signed_char    coalesced       16       32        2          256     16777216     8441313.445   8589934592  68719476736        1.018        8.141
 signed_char    coalesced       16       32        2          512     16777216     9529162.054  17179869184 137438953472        1.803       14.423
 signed_char    coalesced       16       32        2         1024      8388608     5455430.370  17179869184 137438953472        3.149       25.193
 signed_char    coalesced       16       32        2         2048      4194304     3117437.693  17179869184 137438953472        5.511       44.087
 signed_char    coalesced       16       32        2         4096      2097152     1818566.919  17179869184 137438953472        9.447       75.575
 signed_char    coalesced       16       32        2         8192      1048576     1169109.427  17179869184 137438953472       14.695      117.559
 signed_char    coalesced       16       32        2        16384       524288      909330.606  17179869184 137438953472       18.893      151.143
 signed_char    coalesced       16       32        2        32768       262144      757257.108  17179869184 137438953472       22.687      181.496
 signed_char    coalesced       16       32        2        65536       131072      734549.691  17179869184 137438953472       23.388      187.106
 signed_char    coalesced       16       32        2       131072        65536      737686.984  17179869184 137438953472       23.289      186.311
 signed_char    coalesced       16       32        2       262144        32768      742220.450  17179869184 137438953472       23.147      185.173
 signed_char    coalesced       16       32        2       524288        16384      743449.398  17179869184 137438953472       23.108      184.867
 signed_char    coalesced       16       32        2      1048576         8192      744268.305  17179869184 137438953472       23.083      184.663
 signed_char    coalesced       16       32        2      2097152         4096      744804.598  17179869184 137438953472       23.066      184.530
 signed_char    coalesced       16       32        2      4194304         2048      744889.537  17179869184 137438953472       23.064      184.509
 signed_char    coalesced       16       32        2      8388608         1024      745089.650  17179869184 137438953472       23.057      184.460
 signed_char    coalesced       16       32        2     16777216          512      745144.190  17179869184 137438953472       23.056      184.446
 signed_char    coalesced       16       32        2     33554432          256      745268.651  17179869184 137438953472       23.052      184.415
 signed_char    coalesced       16       32        2     67108864          128      745375.128  17179869184 137438953472       23.049      184.389
 signed_char    coalesced       16       32        2    134217728           64      745319.985  17179869184 137438953472       23.050      184.403
 signed_char    coalesced       16       32        2    268435456           32      745203.622  17179869184 137438953472       23.054      184.431
 signed_char    coalesced       16       32        2    536870912           16      745361.231  17179869184 137438953472       23.049      184.392
 signed_char    coalesced       16       32        2   1073741824            8      745327.398  17179869184 137438953472       23.050      184.401
 signed_char    coalesced       16       32        2   2147483648            4      745346.992  17179869184 137438953472       23.049      184.396
 signed_char    coalesced       16       32        2   4294967296            2      745222.490  17179869184 137438953472       23.053      184.427
 signed_char    coalesced       16       32        2   8588886016            1      745150.765  17177772032 137422176256       23.053      184.422
